Molecule,Log-Likelihood
COc1ccc(-c2oc3c(=O)cc(C)oc3c2CC(=O)N2CCSC2)cc1,-27.772872337140143
COc1c(O)ccc(CCC(=O)C[C@H]2C[C@@](C)(/C=C/c3ccccc3)O2)c1-c1ccc2ccc(O)cc2c1,-28.79363711550832
C[C@@H]1O[C@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,-16.54990065842867
Cc1c(Cc2ccccc2)c(=O)oc2cc(OCc3c(Br)cc(Br)cc3Br)ccc12,-14.887395253084833
COC(=O)c1cccc(Cl)c1,-18.540032386779785
O=C(O)CCCCC1CCC2=C(CC1)C2,-21.34132348187268
CCO[C@]1(C)C[C@@H](O)C/C(C)=C/[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1CO,-36.81846336275339
CCC(=O)N(c1cccc(NC(C)=O)c1)C1CCCCC1,-23.808378114714287
C#C[C@H](O)/C=C/CCCCCCCCCCCCCCCCC#CCCCC#C[C@H](O)C#CCCCCCC/C=C/[C@H](O)CC#CC#CC=C,-30.03454815596342
CC1=C2CCC3=C(CC[C@]4(C)[C@@H]([C@@](C)(O)[C@H](O)CCC(C)(C)O)CC[C@@]34O)[C@]2(C)CC[C@@H](O)[C@@H]1O,-35.67009045695886
C=C1[C@@H]2[C@@H](O)[C@H]([C@H]3[C@@H]2CC[C@@]3(C)O)[C@](C)(O)C[C@H]1O,-27.611743330955505
C=N[C@@]12CCCC[C@H]1[C@H](Cc1ccc(N(C)C)cc1)OC2(C)C,-29.61822399016819
C[C@H]1O[C@@H](OCO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,-26.194436576217413
Cn1ccnc1C(=O)c1ccc(NC(=O)Cn2c(=O)nc(-c3ccc(Cl)cc3)c3ccccc32)cc1,-23.73015470802784
COc1ccc(C=CC(=O)Nc2nn[nH]n2)cc1OC,-17.86813658871688
CC[C@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-13.815048333184675
CCCC[C@H](O)[C@H](O)/C=C/C1=C(\C[C@H](O)CO)[C@H](CCC[C@H](CCC(=O)O)NCC)N[C@@H]([C@@](C)(O)C[C@@H](CCN)c2ccc(O)cc2)CC#Cc2ccccc2CC1,-31.35444338231173
COc1ccc2c(c1)nc1n2[C@@H](CNCCN(C)C)COC1,-17.34793964959681
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O[C@@H]4OC[C@H](O)[C@@H](O)[C@H]4O)[C@H]3O)cc(O)c1C2=O,-22.455848093130044
