Molecule,Log-Likelihood
CCCCCCCCCC(=O)OC/C=C(\COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCC,-21.95652672925644
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCC,-15.135441282349348
COc1cc(CC[C@@H](O)CC(=O)CCc2ccc(O)c(OCNC[C@@H](O)c3cc4cc[nH]c4cc3CO)c2)ccc1O,-24.013303737876413
CC(=O)OC[C@]1(O)[C@H](O)[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]2O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,-26.80606472371437
C=CC(C)(C)c1c(O)cc(OC)c2c(=O)c(-c3ccc(Cl)c(Cl)c3)coc12,-20.60961070956546
C=C1C(=O)O[C@@H]2C[C@@H](C)CC[C@H](O)[C@](C)(O)[C@@H](OC(=O)/C(C)=C/C)[C@H](OC(C)=O)[C@@H]12,-24.99196608791317
CC1=C2C[C@H]3C[C@@]14O[C@H]2C[C@@]3(C)CCC[C@](O)(C(=O)CO)[C@@H]4C,-44.34956409577353
COC(=O)C1=CC(=O)C(=O)c2c1c(O)c1cc(O)cc(O)c1c2O,-17.889084792201174
CCOC(=O)c1c(-c2ccc(F)cc2)oc2c([C@H]3O[C@@H]3c3cccnc3)c(O)c(CC)cc2c1=O,-31.333414818040183
C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1-c1cccc(C)c1)CC2=O,-30.062884183811548
Cc1cc(O)c2c(c1)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H]1O)[C@@H](c1c(O)cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc13)O2,-30.890126865964703
COC[C@H]1C[C@@H](NC(=O)NC(C)C)[C@H](c2ccc(F)cc2)O1,-21.100484816746757
CC(C)=CCC[C@@H](C)[C@@H]1CC/C(C)=C/CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@H]1CC3,-26.454099310070887
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@@H]3O)[C@H](O)[C@H]2O)cc(OC)c1OC,-23.243973066208127
CC(C)[C@@H]1C[C@@H]2[C@@]3(C)CC[C@@H](O)[C@@](C)(C(=O)O)[C@H]3[C@H](O)C[C@@]2(C)O1,-32.21530347860971
CC(=O)NC[C@H]1C(C)=CC[C@H]2[C@@H]1CC(C)(C)C[C@H]2C,-28.362732886642338
C[C@]12CC[C@H]3c4ccc(O)c(Cl)c4CC[C@]3(C)[C@@H]1CC[C@H]2OC(=O)c1cc(Br)ccc1O,-28.075798754409337
COc1cc(C(=O)O[C@@H]2C[C@@H](C)CC[C@@H]2C(C)C)ccc1O,-16.27921308929581
C=C1C(=O)[C@]23C[C@H]1C[C@H](O)[C@H]2[C@]1(COC3=O)C[C@H](O)[C@H](O)C(C)(C)[C@H]1CO,-20.15841418532
CC(=O)Oc1cc2c(=O)oc(-c3ccc(O)c(O)c3)cc2cc1O[C@H]1O[C@H](C)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,-34.564868710898736
O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)c(-c3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3)c(O)c21,-21.78077509045397
C=C1CC[C@@H]2CC=C3C(=O)O[C@@](OC)(C[C@H](O)[C@H]4C[C@H](C)[C@H]3C[C@@H]24)[C@](O)(OC(=O)CCC)C1,-64.3346718257526
C[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c2=O)[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,-27.661616442273953
Cc1ccc(C(=O)NCCCCC(N)=O)cc1,-18.58046410145471
C=C1CC[C@H](Br)C(C)(C)[C@@]1(C)CC[C@@H](C)[C@@H](Cl)Cc1cc(=O)cc(O)o1,-29.25538532857536
CCCNC(=O)N1CCN2C[C@H](C1)Cn1c2ccc(-c2ccc(C)cc2Cl)c1=O,-26.205148408960667
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]4O)cc3o2)cc1,-20.54721207145485
CCC(=O)N1CCN(C(=O)C[C@@H]2CCNC[C@@H]2Cc2cc(C3CCCCC3)on2)CC1,-19.899674495889485
O=C(NCc1ccc2c(c1)OCO2)NCc1ccc2c(c1)OCO2,-19.376880150055513
Cc1oc2c(CN3CCCC[C@@H]3C)c(O)ccc2c(=O)c1-c1ccc(OCc2ccccc2)cc1,-18.275321639801405
Cc1oc2cc(O)cc(O)c2c(=O)c1O[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,-24.38982083278279
C=C1C(=O)[C@@]23C[C@H]1C[C@H](O)[C@@H]2[C@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1[C@H](OC(C)=O)[C@@H]3O,-23.523653926331463
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,-14.689452354099558
CN(C)c1ccc(CN[C@H]2CO[C@H](CNC(=O)c3ccccc3)[C@H]2O)cc1,-15.1931789313021
C/C1=C/CC[C@@]2(C)O[C@@H]2CC/C(C)=C/C[C@H](C(C)(C)O)CC1,-19.231531193843693
C=C1CC[C@H]2C(C)(C)C(=O)CC[C@]2(C)[C@@H]1CC[C@@H](C)CCO,-15.915643829650437
Cc1oc2c(CN3C[C@H](C)O[C@@H](C)C3)c(O)c(Cc3ccc(C(F)(F)F)cc3)c(O)c2c(=O)c1-c1ccccc1,-25.30758977527512
COc1c(O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c(=O)cc(C)oc12,-20.3321025065743
COc1cc2c3cc1Oc1ccc(cc1)C[C@@H]1c4c(cc(OC)c(OC)c4Oc4ccc(cc4)C[C@H]3N(C)CC2)CCN1C,-13.277635336136882
C/C=C(/C)C(=O)O[C@@H]1C[C]N(C)[C@@H](C)C2=CO[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21,-34.433100812426346
C=C(C)[C@@H]1CC2=CO[C@@H]1c1c(OC)cc(O)c(CO)c1O2,-35.56509797666877
CC1=C[C@H]2C[C@@H](C)C[C@H]3[C@H](CC=C4C[C@H](O)CC[C@]43C)[C@H]2CCN1,-29.272503139774926
COc1cc(O)cc2oc(-c3cc(O)c(O)c(O)c3)c(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(=O)c12,-21.65490250340008
COC(=O)c1cc2c(=O)c3cccc(O)c3oc2cc1OC,-22.414048926410032
O=C(Oc1ccc(Br)cc1F)C(F)(F)F,-16.539930718376127
CC1=C(C)C(=O)O[C@@](C)(C[C@@]2(CO)O[C@H]2C)C1,-24.9353658793043
CC1=C2C[C@@H]3[C@](C)(CCC(=O)O)[C@H](C(C)(C)C)CC[C@@]3(C)[C@]2(C)CCC1=O,-31.18449868476091
O=C(c1ccccc1F)N1CCc2cc(OCc3ccccc3Cl)c(=O)oc2C1,-21.36825138731365
COc1c(Br)c(O)cc(O)c1C(=O)Oc1ccc(Br)cc1Br,-23.53592174910591
