Molecule,Log-Likelihood
Cc1c(C(C)(C)C)c(=O)oc2c(C)c3occ(-c4ccccc4)c3cc12,-14.69016760433442
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O[C@@H]3[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@H](CO)[C@H]2O)[C@H](O)[C@H]1O,-23.19629379361868
Cc1cc2c(=O)c(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(C)oc2cc1OCC(=O)C(C)(C)O,-24.575446657836437
CCOC(=O)C1CCN(C(=O)c2ccc3cc(-c4ccccc4)[nH]c3c2[C@H](C)O)CC1,-31.759249137714505
Cc1cc(=O)cc(O)n1CCc1ccccc1,-17.718485223362222
C[C@H](O)[C@@](C)(O)C[C@@H]1O[C@@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@H]1O,-30.606657691299915
CC#CC#CC#CC[C@H](O)/C=C/C=C/C=C/CCCC(=O)OC[C@H](O)CO,-29.809636435005817
C[C@H]1[C@H](OC(=O)CCC(=O)Nc2cccc3c2N3)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@H]1[C@@]24OO3,-20.815438472112874
COC(=O)C[C@@H](c1cccc(OC(F)(F)F)c1)c1oc(CN2CCOCC2)cc(=O)c1O,-16.830393698583066
CO[C@@H]1O[C@H]([C@]2(C)CO2)[C@@H]([C@@H](CC(=O)O)c2ccc(C)cc2)C[C@H]1OC(C)=O,-41.17558962102703
CO[C@@H]1[C@@H](OC)[C@H](C)O[C@@H](O[C@H]2O[C@@]3(O[C@](C)(OC)C[C@@H]3C)[C@@H](O)[C@@H](C)[C@@H](O[C@H]3C[C@H](OC)[C@H](O)[C@@H](C)O3)C[C@H]2C)[C@@H]1OC,-49.831232589203864
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,-25.865144817944383
COCc1cc(=O)c(O)c([C@H](CC(=O)N2CCc3c2[nH]c2ccccc32)c2coc3ccc(OC)cc3c2=O)o1,-20.142039036232745
COc1cccc(OC)c1C(=O)Oc1ccc2c(c1)Oc1cc3c(O)c-2ccccc(c1=O)c1ccccc31,-22.271820469288286
O=c1cc(-c2ccc(O)c(O)c2)oc2c([C@@H]3O[C@@H](CO)[C@H](O)[C@@H](O[C@H]4OC[C@@H](O)[C@@H](O)[C@@H]4O)[C@H]3O)c(O)c([C@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]3O)c(O)c12,-25.993015907952213
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,-11.043461650144309
CCCCc1cc(=O)c2ccccc2n1C,-12.91299405420432
C=C1C(=O)CC[C@@H](C)O[C@@H]2CC(C)=C[C@H](OC(=O)/C(C)=C/CO)[C@H]12,-34.26930541379261
CC(C)=C[C@@H](C)CCC[C@@H](C)CCC/C(C)=C/C[C@H](O)OO,-34.46397201344371
CCn1cc(/C=C2\Oc3c(ccc(OCc4ccc(C(F)(F)F)cc4)c3C)C2=O)c2cc(OC)ccc21,-15.929100487512189
C=C1C(=O)O[C@@H]2C=C(CO)[C@@]3(O)CC[C@H](C)[C@@]3(C)C[C@]12O,-21.844661433133297
COc1c(C)c(OC[C@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@@]2(C)O)c(C)c2c1C(=O)O[C@@H]2OC,-18.29517368227243
C=C1C[C@@H](OC(=O)c2ccccc2)[C@]2(C)CCCC(C)(C)C[C@]12O,-24.10768463445129
CC(=O)O[C@@H]1CC[C@]2(C)C3=C(CC[C@H]2C1)[C@](C)(CC(=O)C=C(C)C)CC[C@]3(C)O,-28.761097308713943
CC(C)=C1CCc2ccc(cc2)[C@@H]2C=C[C@@H](c3cccc(Cc4ccccc4)c3)C[C@H]2CC(=O)O[C@@H]2c3c(ccc4c(CO)cc(=O)oc34)O[C@@](C)(C3CCCCC3)[C@H]2OC1=O,-17.761246302106883
