Molecule,Log-Likelihood
CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,-16.616658530838322
Cc1c(O)c2c(c3c1O[C@@H](O)[C@@]3(C)CO)O[C@H](c1ccc(O)c(O)c1)CC2=O,-24.184066732166684
C[C@H](CC[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@H](CC[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@]3(C)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C,-30.158690586686134
CC(=O)O[C@H]1C[C@@H](C)[C@](C)(/C=C/c2ccoc2)[C@H]2CCC[C@]3(CO3)[C@@]12CO,-19.43570735352114
CCOC(=O)c1c(NC(=O)c2ccccc2)sc2c1[C@]1(C)CC[C@@H]3c4ccc(OC)cc4CC[C@@H]3[C@H]1C2,-13.794919429477886
OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)O[C@H](C[C@@H](O)CCCCCCCCCCCCCCCCc2ccccc2)CC3)[C@H](O)[C@@H](O)[C@@H]1O,-32.682875200742274
O=C(Nc1cccc(Cl)c1)N1CC2(CC(=O)N(CC3CC3)O2)C1,-15.696279496711211
C[C@H]1CC[C@]2(O)C[C@](C)(Cl)[C@H](Br)C[C@@]12O,-26.00535109639168
COc1ccc(CN2CCC3(CC2)CC(=O)n2cccc23)cc1,-19.54265236388892
CCOC(=O)/C=C/c1ccccc1OCc1ccc(OC(C)=O)cc1,-21.84125384967774
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCC(=O)OC[C@H](O)COC(=O)CCCCC/C=C\CCCCCC,-21.711404382251203
CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC,-20.644120879936963
CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,-15.604880381783005
CC(=O)CC/C=C(/C)[C@H]1CC[C@](C)(O)[C@H](Br)C1,-21.61543596186675
CCCC(=O)c1c2c(c3oc(=O)cc(CCC)c3c1O)C[C@H](C(C)(C)O)O2,-17.076387245458136
COc1ccc([C@H]2c3[nH]c4ccccc4c3CCN2C(=O)c2ccccc2C(=O)O)cc1,-15.997213241527788
C/C(=C\Cc1cc2cc(C(=O)O)cc(OC3CCCC3)c2c(O)c1C(C)C)[C@@H](C)CCC[C@@H](C)C/C=C\C(C)C,-41.176057869517535
CSCCn1cnc2ccc(NC(=O)Nc3cccnc3)cc2c1=O,-25.053881989762885
Oc1ccc([CH]c2c[nH]nn2)cc1,-25.605338398367167
Cc1cc(=O)c2c(ccc3c[nH]ccc32)c1,-18.846020007506013
CC(C)=C[C@H]1OC(=O)/C(=C/CO[C@H]2O[C@@H](CO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O,-22.195839715888724
CSC[C@@H]1OCc2ccc(C(N)=O)cc2O1,-26.07535235110845
COc1ccc(CCNC(=O)c2ccccc2C(=O)O)cc1OC,-14.373231749981642
C=C1C(=O)O[C@H]2/C=C(\C)CC[C@@H](OO)C(=C)C[C@H](OC(=O)/C(C)=C\C)[C@@H]12,-16.980260022293805
Cc1c(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)oc2ccccc12,-19.12485503987409
O=C1c2ccccc2C(=O)c2c1ccc(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]1O)c2O,-15.203979539684951
C=c1cc(O)c(CN2CCOCC2)c2o/c(=C/c3ccccc3)c(O)c12,-15.1035821441983
C=C1C[C@@]23Cc4occ(CNC(=O)c5ccccc5)c4[C@H]2CC[C@]1(O)C3,-26.581307413056493
COc1c2c(c(C)c3c1C(=O)OC3)OCO2,-14.75701550085796
CCN1C[C@]2(COC(=O)c3ccccc3OCC(=O)N(C)Cc3ccccc3)CC[C@@H](OC)[C@@]34[C@@H]5C[C@H]6[C@H](OC)[C@@H]5[C@@](O)([C@H]([C@H](OC)[C@H]23)[C@H]14)[C@@H](O)C[C@@H]6OC,-43.21867901592486
CC(C)/C=C/C[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4[C@H](C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-20.173350556393416
COc1ccc(Cn2c(O)c3c(c2O)[C@@]2(N[C@H]3Cc3ccc(OC)c(OC)c3O)C(=O)Nc3ccccc32)cc1,-20.698337899055332
CC(C)=C[C@H](O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@H]3CC[C@H]4C(C)(C)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)CC[C@]45C[C@]35CC[C@]12C,-25.218710859233397
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](OC(C)=O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,-19.601714026532136
C=C(CCC[C@H](C)CC)OC(=O)/C=C/C(C)=C/CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-32.189454968087375
CCCCCCC[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5ccccc5C)CC[C@]4(C)[C@H]3CC[C@]12C,-16.265403031138703
C#C/C=C\C[C@@H]1O[C@H]([C@H](Br)CC)C[C@H](OC(C)=O)[C@@H](Cl)C[C@H]1OC(C)=O,-16.170701956390985
CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1CC[C@](C)([C@H]2[C@@H](O)C[C@@]3(C)[C@@H]4C[C@H](O[C@@H]5O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@@H]6O)CC[C@@]56C[C@@]46CC[C@]23C)O1,-21.835245268834115
Cn1nnc(-c2ccc(OCC(=O)N3CCN(c4ccccc4)CC3)cc2)n1,-18.076900672516786
C/C=C(/C)C(=O)O[C@@H]1C=C([C@H](C)[C@@H]2CC(C)=C(C)C(=O)O2)[C@@]23CC[C@H](C)[C@H]2[C@@H]1CC(C)(C)O[C@@H]3O,-39.904634460574016
C[C@H](N)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-15.3220997225435
CC(C)=CCc1c(OO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2oc(CO)cc(=O)c2c1O,-24.54911836702377
COc1cc(-c2cc(=O)c3c(O)cc(O)c([C@H]4OC[C@H](O)[C@H](O)[C@H]4O)c3o2)ccc1O,-15.217455609235913
CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC,-13.899842131882906
O=C(Nc1ccc(I)cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-15.388663487508891
C=C1CC[C@@H](C(C)C)/C=C\[C@](C)(O)CC[C@@H]1O,-15.871487870812416
CC(=O)C[C@]1(C)CC[C@H](c2ccoc2)O1,-13.160311041632667
COc1cc2ncn([C@@H]3[C@@H]4OC[C@@H](O4)[C@@H](NC4CCN(C(C)=O)CC4)[C@@H]3O)c2cc1OC,-17.9667139230296
COc1cc(OC)cc(C(=O)Oc2ccc3c(c2)O/C(=C\c2ccco2)C3=O)c1,-13.679960221401416
CC1=C[C@@H]2[C@H](CC1)[C@@]2(C)CO,-17.60724381916225
COc1ccc(C[C@H]2COc3cc(O)cc(OC)c32)cc1,-19.3083590939641
COc1cc(C)cc2c1[nH]c1c(O)cccc12,-15.8401103252545
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCC[C@H](C)CCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,-26.024450272347167
COC(=O)CC[C@H](C)[C@@H]1CC[C@@H]2[C@H]3[C@H](O)[C@H](O)[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,-18.907419481809484
COc1ccc(C[C@H]2CC(=O)Oc3ccc(C(=O)c4ccc(Cl)cc4)c(O)c32)cc1OCCc1ccc2oc(=O)ccc2c1,-28.083600586804096
COCCN1C(=O)CC[C@H]1c1nc(CNC(=O)Nc2ccc(F)cc2F)no1,-17.16508650033211
CCOc1cc(-c2coc3cc(OCC)c(OC)cc3c2=O)ccc1O,-20.11573292594403
CC(=O)O[C@H]1O[C@H](CO)[C@@H](OC(=O)c2ccccc2)[C@@H]1OCc1ccccc1,-20.502399428281933
CC(=O)O[C@H]1CC[C@@](C)(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H]2CC[C@H]3[C@@H](O)[C@]12CC[C@]3(O)CO,-35.00983080081642
CN(C)c1ccc(/C=C2\C[C@@H]3[C@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@@H]4C[C@@H](O)[C@]3(C)C2=O)cc1,-23.054091595549835
C[C@@]12CCC(=O)[C@](C)(CO)[C@H]1CC[C@]13C[C@@H]4[C@H](C[C@H]12)[C@]4(C)C3,-16.930484524345957
C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@@H](CC[C@H]4[C@@]5(C)[C@H](OC(C)=O)C[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-16.96179749602743
COc1ccccc1CN1CC[C@]2(C1)C(=O)N(C)c1cccc(=O)n1-c1ccccc12,-28.00031276365553
O=C(O[C@@H]1[C@@H](c2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)C3)c2c(O)cc(O)c([C@H]3c4c(O)cc(O)cc4O[C@@H](c4cc(O)c(O)c(O)c4)[C@@H]3OC(=O)c3cc(O)c(O)c(O)c3)c2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,-23.605569883082353
C/C(=C\CC[C@](C)(O)[C@@H]1[C@H](O)C[C@]2(C)[C@H]1CC[C@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3C[C@H](O)[C@@]12CO)CO,-24.84701338224113
O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(-c3cc(-c4oc5cc(O)cc(O)c5c(=O)c4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3O)c(O)c12,-18.644100154400803
CC1(C)Oc2ccc([C@@H]3CC(=O)c4ccc(O)cc4O3)cc2C[C@@H]1O,-15.722538876871113
C=C1C[C@H](OC(C)=O)[C@@H](C(C)C)[C@H](OC(C)=O)[C@@H]2[C@@H](C)[C@H](O)C[C@@H]12,-26.687654722831212
CC(C)[C@@H]1CC[C@@H](C)[C@@]12C[C@@H](O)[C@]1(C)O[C@H]12,-21.99153235986887
CCCC(=O)O[C@@H]1[C@H](C)O[C@H](O[C@H]2[C@H](C)[C@@H](O)[C@H](c3oc(C(C)=O)c(C)c(=O)c3C)O[C@@H]2C)C[C@@]1(C)O,-34.89134204440052
Cc1c(CCC(=O)NCC[C@@H](O)CO)c(=O)oc2cc3c(cc12)CCC(C)(C)O3,-20.869326840296708
COOC[C@@H]1O[C@H](OC)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,-19.80247470366885
C[C@]12CCC[C@@](C)(CC1)[C@@H](Cl)O2,-27.15509679261595
COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(CO)CC2,-18.92209592461586
C[C@H](NC[C@@H]1CCC(=O)O1)[C@H]1COc2ccccc2O1,-16.865279849705985
C=C(CCC[C@H](C)CC)C[C@@H](C)C[C@@H](C)[C@@H]1OC(=O)/C(C)=C/CCC(=O)[C@@](C)(O)[C@H](O)C[C@](C)(O)[C@@]23C[C@@H](O)[C@@H](C)[C@@](O)(CC[C@]12C)O3,-71.18457059550565
CC(=O)O[C@H]1[C@@H](O)[C@H](O[C@H]2[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@]5(C)[C@]3(CO)CC4)O[C@H](CO)[C@@H](O)[C@@H]2O)OC[C@H]1O,-26.28995052259415
O=C(O[C@@H]1[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]2O[C@@]2(CO)O[C@H]1CO)c1cc(O)c(O)c(O)c1,-21.805257757892832
CC(C)(O)O[C@H]1[C@H]2OC3(CCCCC3)O[C@@H]2O[C@@H]1[C@@H]1COC2(CCCCC2)O1,-19.91733099816338
CC1(C)CC[C@]2(C(=O)O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,-22.64549403374258
C[C@@H]1O[C@@H](O[C@H]2[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO[C@@H]8[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]8O)[C@@H](O)[C@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6[C@H](O)C[C@@]5(C)[C@]3(C)C[C@H]4O)O[C@H](CO[C@@H]3O[C@H](C)[C@H](O[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@@H](O[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,-40.88221279880963
Cc1ccc(/C=C2\Oc3cc(OCc4ccc(C)cc4)ccc3C2=O)cc1,-14.458275094279088
CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCCCCCCCC,-15.435849755536765
COc1ccccc1[C@H]1CN2C(=O)CN(CCc3ccc4c(c3)OCO4)C(=O)[C@]2(C)c2[nH]c3ccccc3c21,-17.88513167745623
C=C(C)[C@@H]1C(=C)C=C[C@H]1O,-18.380057275295258
COc1ccc(-c2c(C)oc3cc(OCN(Cc4ccccc4)c4ccccc4)ccc3c2=O)cc1,-20.547142688767053
CCN1C2=NC(=NC(=O)CC2)Nc2ccnnc21,-28.61296219992801
COc1ccccc1COc1cc(=O)oc2ccc(Cl)cc12,-21.924976760172285
COc1c(-c2cc(O)c(O)c(C=O)c2)oc2cc(O)cc(O)c2c1=O,-17.225244378845673
C=C(C)[C@@]1(OC(C)=O)[C@H](O)[C@@](C)(O)[C@@H](OC(=O)/C=C/c2ccccc2)[C@@H](C)/C=C(/C)[C@H](OC(=O)c2ccccc2)[C@]2(OC(C)=O)C=C(C)C[C@]2(O)[C@H]1OC(C)=O,-42.9218721522484
O=C1C=C[C@]2(C[C@@H](OC(=O)c3ccccc3)CO2)O1,-17.519691145978868
O=c1cccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)o1,-15.560794067569075
C[C@@H]1C=C([C@@H]2O[C@@H]2OCCO)C(=O)O1,-27.889068594085984
CC1=CC[C@]2(C)[C@@H](C1)[C@@](C)(O)CC[C@@H]2O,-18.2631210796535
CO[C@@H]1C[C@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-15.104818911640905
COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)c(-c3ccc(O)c(O)c3)oc2c1,-15.86695063021034
Oc1c(C=CCCc2ccccc2)oc2cc(OCc3ccccc3)ccc12,-23.878769665418076
C=CC(C)(C)c1ccc2[nH]c3c(c2c1)CCCCC31C(=O)N(CC(C)C)C1=O,-25.40651066659484
C/C=C/C[C@@H](CCCCCCCCCCCCCCC)CCCCC(C)=O,-26.476855873177556
CO[C@@]1(CC[C@@H](C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C,-14.318817488252536
c1ccc(-c2cnc3n2C[C@H](CNCc2ccc4c(c2)OCO4)OC3)cc1,-13.784544837544672
CC1=CCC[C@@H]2[C@@](C)(CC/C(C)=C/C(=O)O)[C@H](C)CC[C@]12C,-11.61308871768415
COc1cc(C)cc2oc(=O)c(CC(=O)Nc3ccc(C(N)=O)cc3)c(C)c12,-14.028003431711111
C[C@H]1CC[C@H]2[C@H]3[C@@H](CC/C=C\CCC(=O)O)[C@@]2(C)CC[C@H](O)[C@@]31C,-39.54735742136836
COc1c2ccoc2nc2oc(=O)ccc12,-13.46623029661714
COc1cc(O)cc2oc(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c(=O)c12,-18.066024827836372
COc1cc(CO)cc(C(C)(C)C)c1OC,-21.613773227436468
COc1ccc(CCNC(=O)CCN2C(=O)c3ccccc3Sc3ccc(C(C)C)cc32)cc1OC,-17.779033239465207
Cc1cc(-c2ccco2)on1,-18.429044938995503
COc1cc([C@@H]2CC(=O)c3ccc(O)cc3O2)cc2c1OC(C)(C)[C@H](O)C2,-16.342408292541222
CC(=O)O[C@@H]1C[C@H]2[C@H]3CC[C@H]([C@H](C)CC[C@@H](C)C(C)C)[C@@]3(C)CC[C@H]2[C@]2(C)CCC[C@@H]12,-27.58388502799062
O=C1/C(=C/c2ccc(Br)cc2)Oc2cc(OCc3ccc(Cl)cc3Cl)ccc21,-14.85255135652551
C=C1CC[C@H](OC(=O)CC(C)C)C(C)(C)[C@H]1C[C@@H](OC(C)=O)[C@]1(C)CCC[C@]2(O)[C@@H](CC[C@H](C)[C@](C)(O)CCC=C(C)C)[C@](C)(O)CC[C@@H]12,-49.745960749378355
COc1ccc(CN[C@H]2CC(C)(C)[C@@H]3C[C@](C)(O)CC[C@@]23CCC(=O)N2CCOCC2)cc1,-17.551401725184405
COc1ccccc1/C=C/C(=O)c1cc(Cl)c(C)c(OC)c1,-19.042693316936493
CC(=O)O[C@@H]1CC[C@]2(C)C(=CC[C@H]3[C@H]4C[C@](C)(C(=O)O)C[C@@H](O)[C@]4(C)CC[C@H]32)C1,-25.025789337581955
Cc1nc2c(c3c1[nH]c1ccccc13)CN(C[C@H](C)c1ccccc1)CCN2,-23.182287791743875
O=c1c2cc(O)ccc2oc2cc(O)c(CC[C@@]3(/C=C/c4ccccc4)CO3)c(O)c12,-27.993193281166896
C=C1C[C@H](O/C=C\CO)[C@H]2C(=C)C(=O)O[C@@H]2[C@H]2C(C)=C[C@@H](O)[C@@H]12,-24.257395959906717
COc1cc2c(c(OC)c1OC)-c1ccc(NCC(=O)N3CCN(c4ncccn4)CC3)c(=O)cc1[C@@H](NC(C)=O)CC2,-14.299946127459409
C=C1OC(=O)/C(=C\CCCCCCCCCCC)[C@H]1O,-14.230035435408354
COc1cc(O)c2c(=O)c(O[C@@H]3OC[C@@H](O)[C@H](O)[C@@H]3O)c(-c3ccc(O)c(OC)c3)oc2c1,-14.971076732501388
C[C@@H]1CC[C@H]2N(C1)C(C)(C)CCC[C@@]2(C)O,-23.310274886898696
CC#CC#C[C@@H](O)[C@H]1O[C@@H]1CCCCC/C=C/C(=O)NCC(C)(C)O,-29.070595943485387
CCOc1ccc(CC(=O)N2CCC3(CC2)C(=O)N(C)c2ccccc23)cc1,-16.90500885201618
CCCCCc1cccc(C[C@@H]2C[C@@H]3[C@H]4C(=CCCN3[C@H]([C@@H](O)CC)C2)OC(c2oc(O)c(CO)c2OC)=C4C)c1,-17.74833334964933
CCCCCc1cc(OC(=O)c2c(O)cc(OC)c(Cl)c2C)cc2cc(O)cc(O)c12,-25.814923897385597
CN(C)C1(Cc2cc(CO)on2)COC1,-15.441192923113704
CC(=O)O[C@@H]1[C@@H]2[C@@H](C=C3C[C@H](C)C[C@@H]32)[C@](O)(CC(C)(C)C)C2=C(C)C(=O)O[C@@H]21,-37.260051629069494
ON(O)c1ccc(-c2ccccc2)cc1,-15.509143773466349
O=C(O)CNC(=O)COc1ccc2c(c1)OC1(CCCCC1)CC2=O,-16.46428968724649
C=C[C@](C)(O)CC[C@@]1(C)[C@@H]2[C@](C)(C(=O)O)CCC[C@]21C,-22.307948684319857
CCN[C@@H]1C=C2C=CCC[C@H]2C[C@@H]1COC(=O)[C@]12O[C@@]1(C/C(CO)=C(\C)C1(C3=CCN=C(N)C3)CCCC1)C(=O)c1ccccc1C2=O,-21.046531887892343
COC[C@@H]1O[C@@]2(C)OC[C@@H]1[C@@H]2CCC(C)C,-30.245866380631924
C=CCCCCCCCCC/C=C/C=C/C=C/C=C/C(=O)O,-17.70157380402088
CCCCCCCCCCCCCCCCCC#N,-13.33311303704977
C=C1C(=O)[C@]23C[C@H]1C[C@H](OC(C)=O)[C@H]2[C@]1(C)CCC[C@@](C)(O)[C@H]1C[C@H]3OC(C)=O,-19.06007933561341
C/C=C(\C)C(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(COC(C)=O)[C@@H](OC(C)=O)C[C@@H](C)[C@](C)(C[C@@H](OC(=O)/C(C)=C/C)C3=CC(=O)OC3)[C@H]12,-17.890851142437896
N#C[C@@H](O[C@@H]1O[C@H](CO[C@H]2OC[C@H](OC(=O)/C=C/c3ccc(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O)[C@H]4O)cc3)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,-25.699761845215107
C=C1CC/C=C2/C(=O)O[C@]1(C)CC[C@H](C)CSSC[C@H]2CC,-34.073602184071206
CC(=O)c1c(C)ccc2c(O)cc3c(O)c4cccc(O)c4c(O)c3c12,-23.84426360987709
O=C(CCn1c(O)c2n(c1=O)CCN(C(=O)Nc1cccc(F)c1)C2)NCCc1c[nH]c2ccccc12,-23.3301347905508
COC(=O)/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(C(=O)O)ccc1O,-15.5066306181252
CCOC(=O)c1oc2cc(OCC(=O)/C=C/c3ccccc3)ccc2c(=O)c1-c1ccc(OC)c2ccccc12,-26.010338340354792
C=C(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]3(C)CC[C@H](O)[C@@H](C)[C@@H]3CC[C@@]21O,-24.3147282761056
C=C(C)[C@@H]1CC[C@]2(C(=O)OC)C[C@@H]1[C@@H]1O[C@H](C)C[C@]3(O)OC(=O)C(C)=C3[C@H]12,-37.66372873955697
C[C@@]1(O)CC(=O)c2c(cc3c(C(N)=O)ccc(O)c3c2O)C1,-24.76375289261341
O=c1sc2ccccc2c(=O)n1C1CCCCCC1,-27.5836931951344
C[C@]12CC[C@H](N)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](O)CC[C@@H]12,-14.728110245727294
CC(=O)O[C@@H]1OCC=C1[C@@H]1CC[C@@H]([C@@H](C)CC(=O)C=C(C)C)[C@@]12CCCC(C)(C)O2,-42.20987188809522
CCCCCCCC/C=C\CCCCCCCC(=O)N[C@H](OC(C)=O)[C@H](O)/C=C/C=C\CCCCCCC/C=C\CCCCCCCCC,-39.8385368463787
CC(=O)OC[C@@]12CC[C@@]3(C)[C@H]4C(=CC[C@]3(C)[C@H]1[C@H](O)C[C@H]2C(C)C)[C@]1(C)[C@H](O)C[C@H](OC(C)=O)C(C)(C)[C@H]1CC[C@H]4OC(C)=O,-26.389776412397623
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3CO[C@@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,-26.136662888806313
C[C@H]1[C@@H](O)CCC=C2CC[C@H]3OC(C)(C)[C@@H]3[C@@]21C,-31.815636300947517
CCN1C[C@]2(COC(=O)c3ccccc3N)CC[C@H](OC)[C@@]34[C@@H]5C[C@@H]6[C@H](OC(C)=O)[C@@H]5[C@](O)(C[C@@H]6OC)[C@@](O)([C@@H](OC)[C@H]23)[C@@H]14,-14.790461506869178
