Molecule,Log-Likelihood
CC(C)c1ccc([C@@H]2c3[nH]c4ccccc4c3CCN2Cc2ccco2)cc1,-19.951049740891904
COC(CCCC[C@H](C)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]3CC[C@]12C)OC,-23.3403549506329
COc1ccc(C)c(OC)c1OC,-18.696684460155662
COc1cc([C@@H]2Oc3c(OC)cc(/C=C/C(=O)O[C@@H]4C[C@](O)(C(=O)O)C[C@H](O)[C@H]4O)cc3[C@@H]2O)ccc1O,-22.1640557651408
C=C[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@H](O[C@@H]5O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]5O)CC[C@@]45C[C@@]35CC[C@]12C,-31.3410691023455
CC(C)(C)NCCCCCCCCCCCCCCCCCCCCCC(=O)O,-21.96762901172042
COC(=O)[C@]12CCCC[C@H]1CCN[C@@H]2c1ccc(OC)c(OC)c1,-23.211116617545485
C[C@@H]1O[C@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O,-16.827580647252034
COCCC(=O)N/N=C/c1ccccc1,-19.53674539923668
CC(C)(C)C1=CC[C@@]2(C)[C@@H]3CC[C@H](C3)[C@@]12C,-23.92928278131876
CCCc1cc(=O)oc2c3c(cc(O)c12)OC(C)(C)CC3,-14.567860404611563
CC(=O)O[C@@H]1C=C(C=O)[C@@]2(C)CCC[C@H](C)[C@H]12,-23.29832966043614
COC(=O)C[C@@H](c1cc(OC)c(OC)cc1OC)c1c(O)c(Nc2cccc(Br)c2)nc(C)cc1=O,-26.891651985577937
COc1cc2c3c(c1)[C@H]1CC[C@H]2CCCN31,-23.979145185323432
CCN1C[C@]2(O)CC[C@@H](OC)[C@@]34[C@@H]2C[C@@H]([C@@H]13)[C@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@]1(O)[C@H]2OC,-19.18065113807097
C=C(C)COc1ccc2c(c1)O/C(=C/c1cc(OC)c(OC)c(OC)c1)C2=O,-16.88700887410596
COc1ccc2c(c1OC)C(=O)N1c3ccccc3C(=O)N(CCC(=O)NC[C@H](C)c3ccccc3)[C@H]21,-16.38912807111592
C/C(=C\CO)CC[C@]1(C)C2=CCC[C@](C)(C=O)[C@@H]2CC[C@@H]1C,-18.822397275915137
CC(C)c1nc2ccccc2c(=O)n1NCCC(C)(C)C,-31.076579212240176
O=C1CO[C@H]2CN(Cc3ccncc3)C[C@H]2N1Cc1cccc(Cl)c1,-16.991595294035506
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CCCC[C@]4(C)[C@H]3CC(=O)[C@]12C,-15.309360425697378
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc(O)c1C2=O,-14.346950134633516
CCCC[C@@H]1CC[C@@H](OC(C)=O)C[C@@H](O)[C@H](O)[C@H](O)[C@@]2(C)C(=O)N2C1,-44.269931168775656
Cc1ccc([C@@]2(C)CC[C@@H]3C[C@@]32C)cc1,-13.003743525594473
COc1cc(O)c2c(c1O)O[C@@]1(C=C2)O[C@H](CO)[C@@H](O)[C@@H]1O,-21.907193933147937
CCNC(=O)Nc1ccc(C(O)(C(=O)OC)C(=O)OC)cc1,-16.822031209943816
O=C1/C(=C/c2ccc(Cl)cc2)SC(=S)N1N1CCOCC1,-15.663739048250136
CC1=C2C(=O)OC[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)CCCC2(C)C,-25.06729183718562
COc1ccc(-c2coc3c(CN4CCC[C@H](C)C4)c(O)c(CN4CCOCC4)c(O)c3c2=O)cc1,-16.63373221285292
CC(=O)OCc1cc(O)cc2oc(C)cc(=O)c12,-17.13955585131953
O=C(O)C[C@H](O)[C@@H](CO)OOC(=O)c1ccc(O)c(O)c1O,-29.867030842229724
