Molecule,Log-Likelihood
COc1ccc(/C=C2\Oc3c(ccc4c3[C@H](c3ccccc3OCCCCCc3ccccc3)CC(=O)O4)C2=O)cc1OC,-21.957462454698543
C=C1C[C@H](OC(C)=O)[C@H]2C(=C)C(=O)O[C@@H]2C[C@@H](C)CC1=O,-23.63371031799943
CC1(C)C[C@H]2C1=CC[C@]1(C)C=C[C@@](C)(O)CC[C@@H]21,-22.55876062871903
C[C@]12CCC(=O)C[C@@H]1CC[C@H]1[C@H]2CC[C@]2(C)[C@H](O)CC[C@H]12,-15.388915480338255
O=C(c1cccs1)N1C[C@@H]2COCCN2C2(CN(Cc3cccs3)C2)C1,-16.45082124678447
COCCNC(=O)C[C@H]1c2nc(NC(=O)C3CC3)sc2C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]21C,-18.667775964753673
Cc1c(O)c(O)cc2c1COC2=O,-16.01824820868933
C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@H](C)[C@@H]1CC3)C(C)C,-15.754264086821422
COc1ccc2[nH]c3c(c2c1)CCN(C(=O)C(C)(C)C)CC3,-15.859344724514813
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@H]5CC[C@]43C)[C@H]2[C@@H]1O,-22.09304609971969
COc1ccc2c(c1)C[C@@H](C)N2CC(C)C,-23.847237087147732
CCN1CCC(C)CC1,-15.979493445251135
COc1ccc(OC)c(C=Cc2oc3cc(OCC(=O)c4ccco4)ccc3c2O)c1,-22.80589897144182
CC1(C)C=Cc2c(cc3c([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2O)O1,-25.00167015127045
CC1=C[C@H](O)[C@@]2(O)[C@H]1[C@@H]1[C@H]([C@@H](O)[C@@H]3O[C@]3(C)CC[C@@]2(C)C(C)C)C1(C)C,-45.42249437029568
C=C(C)[C@@H]1CC[C@@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-16.552620306645622
COc1cc([C@@H]2c3cc(OC)c(O)cc3C[C@H](CO)[C@@H]2CO)ccc1O,-17.022096227446127
COc1ccc(C(=O)Oc2ccc3c(=O)c(-c4ccc(OC)cc4)coc3c2C)cc1,-18.00274993718267
Cc1ccc(O)c2c1COc1cc(O)ccc1-2,-20.341814873092517
NOCCCCCCCCCCCCCCCc1cccnc1,-27.437254508673504
C=C1C(=O)O[C@H]2/C=C(\C)C[C@@H](O)/C=C(\C)C[C@@H](OC(=O)/C(=C/C)CO)[C@@H]12,-15.634417761697478
CCN1CCC2(CC1)N=C(c1cc(C)ccc1O)C[C@@H](c1ccccc1O)N2,-18.64021233438598
C[C@]12CC[C@H]3[C@H](CC[C@]4(O)C[C@@H](O)CC[C@]34/C=N/NC(=O)c3ccncc3)[C@]1(O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)CC[C@]12O,-20.462523666514244
CC(=O)O[C@@H]1CC[C@@]2(C)C1=CC[C@H]1[C@@H]2[C@@H](O)CO[C@H]2C3=CC(=O)OC[C@]321,-42.68824795940418
COCCn1ccc2c(NC(=O)C(=S)Nc3ccc(OC)cc3)cccc21,-24.51182189313477
COc1ccc(CCNC(=O)N2CCc3[nH]cnc3[C@@H]2c2ccc(OC)cc2OC)cc1,-18.83124870489337
CC(=O)COc1ccc2c(c1)c1ccnc(N)c1n2CC(=O)NC(C)C,-27.562770089276455
COc1ccc(-c2oc3c(c2CC(=O)NCCn2cnnn2)C(=O)[C@@]2(Oc4c(Cl)c(OC)cc(OC)c4C2=O)[C@@H](C)C3)cc1,-19.732606694289643
COc1ccc2occ(C(=O)N(C)CCn3cccc3)c(=O)c2c1,-25.03400503789817
CC(=O)N1CCCN(C(=O)C[C@@H]2CCNC[C@H]2Cc2cc(CCc3ccccc3)on2)CC1,-25.055537707939948
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,-17.68290393085408
N[C@H]1CCCC1(c1ccccc1)c1ccccc1,-19.90221649180785
COc1ccc(CNC[C@H]2COCc3nc4c(C)c(C)c(C)cc4n32)cc1OC,-33.10147152830359
CN1C=CC=c2[nH]c(=C[C@@H]3[C@@H](CO)[C@H](O)C[C@H]3N(C)Cc3ccccc3)nc21,-24.388218880694694
