Molecule,Log-Likelihood
C/C(=C\C(=O)OCCc1ccc(O)c(O)c1)CC[C@H](O)C(C)C,-20.250740817617043
COc1ccc(C(=O)N[C@@H]2[C@@H](O)[C@@H](O)[C@H](CO)O[C@H]2O)cc1,-21.72718650389288
O=C(C[C@H]1O[C@@](O)(CO)[C@@H](O)[C@@H]1O)Oc1c(CO)[nH]c2ccc3cc4ccccc4cc3c12,-21.19823366739729
COc1cc2oc(=O)ccc2cc1[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O,-15.025175807997584
CNCc1ccc([C@@H](O)[C@H](O)COC)cc1,-21.851528286038956
C[C@@H]1O[C@H](O[C@@H]2[C@@H](O[C@H]3[C@H](OC(=O)[C@]45CCC(C)(C)C[C@@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8O[C@@H](C)[C@@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@@H]8CO)[C@H](O)C[C@]7(C)CC[C@@]6(C)[C@]4(C)C[C@@H]5O)OC[C@@H](O)[C@@H]3O)O[C@@H](C)[C@H](O[C@@H]3OC[C@H](O)[C@H](O)[C@@H]3O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1OC[C@H](O)[C@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@@H]2O)[C@H]1O,-71.967582545185
CCNCOc1cc(OC)c2c3c1[C@H](CNC)Nc1cc4c(c(c1-3)CC2)[C@@H](O)[C@H](c1cc(OC)c(O)c(OC2CCCCC2)c1)CO4,-17.52753381396178
CCCCCCCCCCc1ccc2c(c1)O[C@H](Cc1ccc(O)cc1)[C@@H]2CCCCCCCCC,-32.6320165625948
C=C[C@]1(O)CC[C@@H](CO)OC1,-29.294631004333496
COc1ccc(C(=O)NCCN[C@@H]2CO[C@@H](CNC(=O)c3cccs3)[C@@H]2O)cc1OC,-29.170957555215864
O[C@H](CCN1C=CCCC1)c1ccc2cc[nH]c2c1,-29.52572261210298
COc1ccccc1C(=O)O[C@@H]1O[C@H](COC(=O)c2ccc(C)cc2)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,-21.562778159364825
COc1ccc2c(c1OC)C(=O)N1c3ccc(OC)c(OC)c3C(=O)N(CCO)[C@H]21,-19.77966330241179
OCCCc1ccccc1,-12.360995829105375
COc1cc(CC[C@@H]2C[C@@H](OC(C)=O)C[C@@H](c3cc(O)c(O)c(O[C@@H]4CCC[C@H](CO)C4)c3)O2)ccc1O,-18.726492331450572
COc1c(O[C@@H]2OC[C@](O)(CO)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)ccc2c1C(=O)c1ccccc1C2=O,-26.19019370964361
CCCCC[C@H](O)CCCCOCc1ccccc1OCC=C(C)C,-30.76539947465062
CC(C)=CCc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](COC(=O)c3cc(O)c(O)c(O)c3)[C@@H](O)[C@H](O)[C@@H]2O)ccc1O,-22.451546293443243
COC1=C(Br)[C@H](O)[C@@]2(C=C1Br)CC(C(=O)NCCCOc1c(Br)cc(CCNC(C)=O)cc1Br)=NO2,-13.98586469507427
CC1=C(CC[C@@H](C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)C[C@H](O)C1,-15.244116989408212
COc1ccc(-c2cc(=O)c3c(O)ccc(O)c3o2)cc1,-12.88028452298022
COc1ccc2oc3c(O)c(O)ccc3c(=O)c2c1CC=C(C)C,-18.466795735701453
O=C1C=CC[C@H](O)C1,-15.346416920423508
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2CC=C(C)C)c(OC)cc1O,-22.462806452585937
CC(=O)O[C@H]1C[C@@H](C)[C@H]2[C@@H](C[C@]3(C)[C@@H]4CC[C@H]5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@@]46CC[C@]23C)[C@H]1[C@@H]1C[C@H]1O,-37.35252593352925
CC(C)COC(=O)c1ccc2c(c1)OCO2,-14.038440863369033
C=C1C(=O)[C@]23[C@H](O)[C@@H]1C[C@@H](O)[C@H]2[C@@]12CO[C@@]3(O)C[C@@H]1[C@H](OC(C)=O)[C@@H]2O,-26.8426387392974
C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@@]3(C)[C@H](CC[C@@H]4[C@]3(C)CCC(=O)[C@@]4(C)CO)[C@@H]12,-26.97646522775176
O=c1c(-c2ccccc2)coc2ccccc12,-13.323022685188334
C=C1C(=O)[C@]23[C@H](O)[C@H](O)[C@H]4C(C)(C)CC[C@@H](O)[C@]4(COC(C)=O)[C@@H]2[C@H](O)C[C@@H]1[C@@H]3O,-23.540392044436885
