Molecule,Log-Likelihood
OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OCc3cccc(O)c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,-18.641020702198148
C[C@@H]1[C@H]2CC=NC=N[C@@H]12,-22.740401881048456
C=C1CCC(=C(C)C)C(=O)CC1=O,-25.498512067832053
COc1c(O)cc2c(c1O)C(=O)CC(C)(C)O2,-15.228879730566405
CCOC(=O)N1CCC2(CC1)N=C(c1ccc(OC)c(OC)c1)C[C@@]1(CO2)C(C)(C)[C@]1(O)C(=O)O,-38.04201901931083
CC1=CCC[C@H]2[C@@]1(C)[C@@H](OC(=O)c1cccnc1)[C@H](OC(=O)c1cccnc1)[C@]1(C)O[C@@]3(COC(=O)C3)[C@@H](OC(=O)C(C)C)[C@@]21C,-24.11316349977642
COc1ccc(CNC(=O)C(=O)NCc2ccccc2C(=O)O)cc1,-19.526353795081377
CC(C)[C@H](O)C[C@H]1[C@H](CO)CC=C2[C@@H]1c1c(c1=O)CC[C@@H]2C,-44.302084108872805
O=C(/C=C/c1ccc(CCO)cc1)NCCc1ccccc1,-21.115540384780616
C[C@@]12CC[C@H]3[C@@H](CN(C(=O)CN4CCCCC4)[C@H]31)C2,-34.08363875746727
COc1ccc([C@@H](O)CC(=O)c2c(OC)cc(OC)cc2OC(C)=O)cc1,-26.527363512665033
COc1ccc(CCNC(=O)c2ccccc2-n2c(O)c3n(c2=O)[C@@H](c2ccc(OC)cc2)c2[nH]c4ccccc4c2C3)cc1,-14.625362623948604
Cc1c(O)cc2c(c1O)C(=O)c1c(cc(O)c(Cl)c1O)C2=O,-17.637845900142565
COc1cc(O[C@@H]2O[C@H](C)[C@H](O)[C@@H](O)[C@H]2O)ccc1O,-17.72271104156971
CC(=O)O[C@@H]1C[C@]2(C)O[C@@]12C(=O)Oc1ccc(Br)cc1,-32.86361417174339
CC1=C(CC/C=C(\C)C(=O)O)C[C@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]2[C@H]13,-42.10810629744083
C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]3CC4=CC[C@H]5[C@@H]6C[C@@H]7O[C@@]8(CCC(C)(C)CN8)[C@@H](C)[C@@H]7[C@@]6(C)CC[C@@H]5[C@@]4(C)[C@@H](O)C3)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,-33.056013879177044
CCOC(=O)C(O[C@]1(CC)C[C@H](CC)[C@H](CC(=O)OC)OO1)C(=O)OCC,-24.526955639681542
C=CC(C)(C)c1cc(O)c2c(O)c(C)c(OC)c(C(C)=CC)c2c1O,-30.064644183963537
COc1cc2oc(-c3ccccc3)cc(=O)c2c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,-12.163285687565804
CCCCCCCCCCCCCCCCCCCCCCCCCCCCc1ccc(C)cc1,-18.072767049074173
C[C@@H]1C[C@@H](O)C/C=C/C=C/C=C/C(=O)O1,-17.980283190176124
C[C@H](CCC(=O)O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,-17.918297400465235
Cc1ccc(C2=NC3(CCN(CC(=O)Nc4ccccn4)CC3)NC2=O)cc1C,-13.942909409292042
COC(=O)[C@@]1(C)CC[C@@H]([C@@H](C)CC(=O)C=C(C)C)C1(C)C,-21.94388560403604
COc1cc(O)c2c(c1O)[C@H](O)CC[C@H]1O[C@H]21,-23.558823828643657
O=c1[nH]c(Cc2c[nH]c3ccccc23)c(O)n1-c1ccc2c(c1)OCO2,-14.777871619560756
C[C@@]1(CO)CCC[C@]2(C)[C@@H]1CC[C@@]13CC[C@@H](C[C@H]12)[C@](O)(CO)C3,-16.027679085696946
CCOc1ccc(NC(=O)CCc2ccc(OC)cc2)cc1,-19.45454804413021
C[C@@]12C(=O)N3C(=O)N1CCOCCc1[nH]c4ccccc4c1CCN2C3=O,-22.147130487930553
C[C@@H]1CC[C@@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,-12.847037195402663
CC(C)CC(=O)c1c(O)c(C=O)c2c(c1O)CC[C@@H]1C(C)(C)C(=O)CC[C@]21C,-15.33780761816888
CC(C)=CCC[C@@H](C)[C@H]1C=C(C)[C@H]2CC1=C(C)C(=O)O2,-24.12641918344889
C[C@@H]1O[C@@H](O[C@@H]2CC[C@]3(C=O)[C@H]4C[C@@H](O)[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@@H](O)[C@H]1O,-11.959797866642475
COc1ccc(CCOc2ccccc2[C@@H]2CC(=O)Oc3cc(OC)c4c(=O)cc(-c5ccccc5)oc4c32)o1,-16.88738156562249
O=C(CNC(=O)OCc1ccccc1)N[C@@H]1CO[C@@H]2[C@@H]1OC[C@H]2OC(=O)NCc1ccccc1,-27.87296076794155
CN[C@H]1CSSC[C@H](O)CSSCc2c(ccc3ccc(O)cc23)-c2c(ccc(O)c2OC)CCC(=O)C1,-17.711857222020626
CN1C(=O)SC(=S)Nc2cccc(C(=O)NCc3ccccc3)c21,-29.314003151434008
CC1(C)C(=O)C=C[C@]2(C)[C@H]3C[C@H](O)[C@]4(C)C5=CC(=O)O[C@H](O)[C@]5(C)CC[C@@H]4[C@@]3(C)CC[C@@H]12,-36.24338060604168
CC(C)=CCc1ccc(-c2ccc(NC(=O)NCC(=O)N(C)C)cc2)c(Cl)c1Cl,-40.61861118674278
COc1cc2cc(c1O)[C@H](CNC(CO)CO)c1cccc(c1)CC2,-30.9735238365829
CCCCC[C@H](O)[C@@H](O)CCCCCCCO,-20.59362310450524
CC(=O)NC[C@H](O)c1ccccc1,-14.785072848200798
C/C=C/[C@H]1OCc2c(O)cccc21,-17.799728251062334
CC(C)=CC[C@@]1(C)C(=O)CC(=O)c2cc(C(C)C)c(O)cc21,-17.601040214882232
CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C/CCCC[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-32.01072978913726
C/C=C1/[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OC,-13.117661073803902
CC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@@H]2[C@H](OC(C)=O)[C@]3(C(C)(C)O)C[C@H](OC(=O)/C=C/c4ccccc4)C(C)=C3[C@H](O)[C@H](OC(C)=O)[C@]2(C)[C@@H](OC(C)=O)C[C@@H]1O,-22.454781601205468
O=C1c2cc(O)cc(O)c2C(=O)n2c1cccc2=O,-19.3598845716333
COc1ccc(OC)c(Oc2c(OC)cc([C@@H]3OC[C@@H]4[C@@H]3CO[C@H]4c3cc(OC)c(O)c(OC)c3)cc2OC)c1,-22.3075939565897
CCCC#CC#C[C@H](CCCCCC)OC(C)=O,-20.5589377819706
CCOc1c(C)cccc1C(=O)O,-16.145117361098528
CC(=O)OCCc1ccc(-c2cc(Oc3cccnc3)c3c(C)oc(C)c3c(=O)c2)cc1,-26.77188343927264
CCCCCC[C@H](O)C/C=C\CCC(=O)O,-15.82209412753582
CCCCCCCCCC/C=C\CCCCCCCCCCCCCCCCCCC(=O)O,-16.344689786434174
O=C(OCc1ccc(O)cc1C(=O)O)c1cc(O)c(O)c(O)c1,-22.10743089020252
Cc1nn(-c2ccc(C(C)(C)C)cc2)c(C)c1[C@H]1C=C[C@@H](NC(=O)c2cccnc2)C1,-16.268772242299747
C=C1C(=O)O[C@@H]2[C@H]3[C@@H](CC[C@@]3(C)O)[C@](C)(O)CC[C@@H]12,-18.28318972577108
COc1ccc(C(=O)Nc2ccc(-c3ncnn3CC(=O)NCCCN3CCOCC3)cc2)cc1,-31.213811250403523
Cc1ccc(C(=O)OC[C@]2(O)[C@@H](O)[CH]O[C@H]2n2cnnn2)cc1,-32.524386551231146
C[C@@H]1O[C@H](O[C@H]2C=C(c3ccc4c(O)c5c(O)c6c(cc5c(O)c4c3O)C(=O)C[C@@](C)(O)O6)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](C)[C@H](O)[C@@H](O)[C@H]1O,-40.24186156503856
O=C(N1CCCCC1)N1CCOCC1,-18.720445156097412
O=C(C=CC1=CCCC1)c1ccc(O)c(O)c1,-22.360427014529705
CCc1c(O)[nH]c(=O)[nH]c1=O,-20.339084148406982
CCCCCCCCCCCCCCCCCCCCCCCN(CCCC)CCCC,-21.443451564759016
CCc1cnc(CCO)cc1N,-27.551212787628177
O=c1cc(-c2ccc(O)cc2)oc2c([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3OC[C@@H](O)[C@@H](O)[C@H]3O)c(O)c12,-13.11325666195262
CC(=O)c1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)Cc2ccco2)cc1,-19.718910423340276
O=C1C[C@@H](c2ccccc2OCc2ccccn2)c2c(cc(O)c3c(=O)c4cccc(O)c4oc23)O1,-19.159565390898933
CC(=O)N[C@H]1[C@H](Oc2cc(C)c3c(c2)O[C@H](c2cc(O)cc(O)c2)C3)O[C@H](CO)[C@@H](O)[C@@H]1O,-24.450329765677452
O=C(CN1CCN(Cc2ccccc2)CC1)N1CCC2(CC1)OCCO2,-18.81859491908108
COC1(OC)CC[C@]2(C)[C@@H](CC[C@H]3[C@@H]4CC[C@H]([C@@](C)(O)C(=O)CO)[C@@]4(C)CC[C@@H]32)C1,-28.413718536495253
C=C(C)[C@H]1CC[C@@H](C)c2c1ccc1c(O)c(O)oc21,-27.809746257960796
COc1ccc(CC2=CN(Cc3ccc(O)cc3)CC(=O)C=C2)cc1OC,-24.740383939817548
CC(=O)OC(C)(C)CCC[C@@]1(C)C=Cc2c([C@@H]3CC(=O)c4c(O)cc(O)cc4O3)ccc(O)c2O1,-23.09405680510099
C=C(C)[C@](O)(CC=C(C)C)CCC=C(C)C,-21.71351915888954
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,-16.55146539209136
CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)[C@@H](O)[C@@H](O)[C@@]2(CO)[C@@H](O)[C@@H]1O,-19.469212170573883
C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\CO)C[C@@H](OC(=O)/C(=C/COC(C)=O)CO)[C@@H]12,-18.270668595927415
COc1cc(C(=O)Nc2ccc([C@@H]3CCCO3)cc2)oc(=O)c1C,-22.385844215750694
O=C(Nc1ccc(Br)c(Cl)c1)c1ccc2c(c1)OCO2,-21.541207084432244
COc1cc(OC)c2c(c1)C(=O)c1c(O)cccc1C2=O,-13.736518718767911
COc1ccc(C(=O)N[C@@H]2[C@H](O)CCCN2Cc2nc(-c3ccccc3)no2)cc1,-29.655338374504936
COc1cc2c(=O)n(Cc3ccccc3)cnc2c(OC(=O)N(C)C)c1C,-26.361057993672148
CC[C@H](/C=C/[C@H](C)[C@H]1[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)OC=C[C@H]1CCO)C1CCCC1,-39.20336617343128
CC(C)CCC[C@H](C)CCCN(C=O)/C=C/C(=O)N[C@@H](C)CC(=O)O,-41.28922654874623
COc1ccc(CCNC(=O)c2sc(-c3cccs3)nc2C)cc1O,-24.47249360382557
Cc1cc(O)cc2c1OCCC[C@@H](C)[C@@H]2O,-27.676438566297293
CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4CC(=O)CC[C@]4(C)[C@@H]3CC[C@@]12C,-17.309133589252724
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4C5=CC(C)(C)CC[C@]5(CO)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,-14.32819688294694
CC(=O)O[C@@H]1C[C@@H](C)Oc2cn(Cc3ccccc3)c3cccc(c23)N1,-24.199794271960855
C=c1cc(O)c2c(O)c(OC)c(O)c3c2c1=C1O[C@H](C)C(C)(C)[C@@]1(C)O3,-18.07065675567719
COC(=O)CNC(=O)CCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CC=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C=O)CC[C@@]21C,-29.46242463566523
COc1ccc(-c2cc([C@@H]3C[N@]4CC[C@H]3C[C@@H]4CNC(=O)NC3CCCC3)n(C)n2)cc1,-16.629145505605265
CCCC[C@H](CC)C/C(C)=C/[C@]1(CC)C[C@@H](CC)[C@H](CC(=O)OC)OO1,-15.322843602771172
O=C(O)c1cc(O)c(O)c(-c2ccc(O)cc2)c1O,-21.8451781598269
C=C(CC/C=C(\C)CCC=C(C)C)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CCC(=O)C(C)(C)[C@@H]3CC[C@]12C,-17.637043431954226
CC(=O)NCCSc1ccncc1,-18.86906955204904
CC(C)C[C@H]1C[C@]2(C)[C@@H]3CC[C@@H](O[C@]1(C)C(=O)O)[C@@]32C,-42.781166687607765
Cc1c(CCC(=O)NCCN2CCCC2=O)c(=O)oc2c(C)c(O)ccc12,-19.290301918917976
C/C=C(/C)C(=O)OCC(C)C,-14.250997496768832
CCCCCCCC/C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC(C)C,-19.88757216668455
Nc1ccn([C@H]2C[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c(=O)n1,-22.536470303311944
O=C(CCCCNC(=O)C(F)(F)F)NCCc1ccc(O)cc1,-18.105362670728937
CNCCOc1ccc(-c2cc(=O)c3ccc(OC(C)C)cc3o2)cc1,-20.57890639640391
CC1=CCO[C@H](c2ccc(Br)cc2)C[C@@H]1OC(=O)/C(Cl)=C/Cl,-39.143635153974174
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](COc3ccc4ccc(=O)oc4c3)[C@@H](O)C[C@H]12,-18.63355848006904
C[C@@H]1CC[C@@H]2[C@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(=O)CC(=O)c5ccccc5)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC[C@@]2(C)COC(=O)c1cccc(C(=O)O)c1,-46.26407037337049
C=C(C)[C@H](O)Cc1c(O)cc([C@@H](O)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1OC,-25.5333347665146
CC1(C)O[C@H]1CC(=O)OC[C@@H]1O[C@H](Oc2cccc(N)c2O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-43.09353184117936
O=C(Nc1ccccc1)OCCNC(=O)[C@@](F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-19.182152508838044
O=C(O)c1c(-c2ccc(O)c(O)c2)oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,-20.31891598267248
Cc1oc2c(CN3CC[C@]4(O)CCCC[C@@H]4C3)c(O)ccc2c(=O)c1-c1ccccc1,-21.651933521022784
COC(=O)C1=CO[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2C(C=O)=CC=CC[C@H]12,-25.87345384832588
COc1cc2c(cc1C[C@@H](C)O)[C@@H](C#N)[C@@H](C)OC2=O,-37.69126518224948
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,-14.407742023468018
C=C1[C@H](O)CC[C@]2(C)[C@H](c3ccccc3NC)C/C=C(\C)CC[C@H]2[C@H](C)CC/C=C(/C)CC[C@@H]1OO,-46.20837889355607
Cc1c(C)c2ccc(OCC(N)=O)cc2oc1=O,-16.292434047609277
CCC(C)(C)NC(=O)C(C(=O)Br)(C(F)(F)F)C(F)(F)F,-27.141433911587228
C/C=C(/C)C(=O)O[C@H]1C[C@](C)(O)[C@]2(CCC[C@H]1C)CC[C@]1(CO1)CO2,-29.399911010754295
CCC(C)(C)Cc1ccc(C=O)o1,-20.32021401869133
CC(=O)O[C@H]1[C@@H]2C=CO[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]3O)[C@]21C,-26.36216886108741
COC(=O)c1cc(C(=O)OC)c(OC)c(-c2ccc(O)c(OC)c2)c1,-18.671116784214973
CC(=O)N1CCN(C[C@@H]2OC[C@H](NC(=O)NC3CCC(F)(F)CC3)[C@H]2O)CC1,-14.231688117040903
O=C(NC[C@H]1Cn2c(-c3cc(Cl)nc4ccccc34)cnc2CO1)c1ccc(C(F)(F)F)cc1,-24.52633554057684
COc1ccc(CCNC(=O)CCn2ccc3cc(OC)c(OC)cc3c2=O)cc1,-16.776726096868515
C=C(/C=C/C[C@]1(C)[C@H](CCCO)/C(=C(\C)C=O)CC[C@]2(C)O[C@H]12)[C@@]1(COC(=O)C=C(C)C)C[C@H](O)[C@H](C)[C@@H]1C,-54.10785461543128
CO[C@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)[C@@H](OC(C)=O)C[C@]43O)C2)O[C@H](C)[C@H]1O[C@H]1O[C@@H](C)[C@H](O[C@@H]2O[C@H]([C@@H](O)CO)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,-30.031716365367178
CCCCCCCCCCCCCCC(=O)OC[C@]1(C)O[C@H]1[C@@H](O)[C@@H](O)CO[C@@H]1O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)CO,-38.495531246531755
O=C1CN2c3ccccc3-c3cc(F)ccc3[C@H]2CN1Cc1ccccc1,-38.95995994564146
CC[C@@](C)(O)C#C[C@](C)(O)[C@H](O)Cc1cc(OC)c(Sc2ccccc2Br)cc1OC,-46.82251018285751
C[C@@H]1O[C@@H](OC[C@H]2OC[C@H]3O[C@@H](Oc4c(-c5ccc(O)cc5)oc5cc(O)cc(O)c5c4=O)C[C@H](O)[C@H]23)[C@H](O)[C@@H](O)[C@H]1O,-30.76036660373211
COc1ccc(C(=O)CSc2ccc(CN(C)C)cc2)cc1OC,-26.08952702395618
O=CC(=O)C(=O)C=S,-26.09553526993841
CC(C)=C[C@@H](O)[C@@]1(O)C(=O)C=C[C@@H]2O[C@H]1C2(C)C,-29.764703079126775
C=C(C)[C@@H]1CC[C@]2(COC(=O)c3ccccc3C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)OC)C(C)(C)[C@H]5CC[C@]43C)[C@@H]12,-19.132658958405955
CC1=CC[C@@H](/C=C(\C)C2=CC(=O)C(C)(C)O2)O1,-23.31787788643851
CC1(C)C[C@@H](c2ccoc2)C[C@](C)(O)[C@@H](OC(=O)[C@@]23C=C2[C@](C)(CO)[C@@]2(O)C[C@@](C)(c4ccccc4O)CC[C@H]2C3)C1,-54.54185267508728
C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@H]3C=C[C@@H]4C[C@@H](O)C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)C(=O)O,-24.676997552684043
C=C1[C@H]2C[C@H]2[C@]2(C)[C@H]3CC[C@@H](C)[C@H]3[C@H]12,-17.57259951211745
CCCCCCCCCC[C@@H](CCCCCCCCCCCCC[C@H]1CC=CC(=O)O1)OC(=O)CCc1ccccc1,-39.132928245235234
