Molecule,Log-Likelihood
COC(=O)C1=C[C@@H](C)C[C@H]1O,-21.927054703235623
CC(=O)OC[C@@]12[C@@H](OC=O)C[C@](C)(C(=O)c3ccccc3)[C@@H]3CC[C@]1(OC3(C)C)[C@H](C)CC[C@@]1(C)O[C@@H]21,-46.26663967221975
CC(C)=CC[C@@H](O)C[C@@H](C)c1ccc(C)cc1,-21.021208092570305
C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)C(C)C)C[C@@]1(C)[C@H](O)CC=C(C)[C@H]21,-14.387842029331296
C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1Cc1cc(C(=O)O)ccc1O,-17.616021140711382
COC(=O)[C@]1(C)CC[C@@]2(C)CC[C@@]1(C)[C@H](O)C2,-23.75866978988051
O=C(O)CC(=O)OC[C@@H]1O[C@@H](O[C@@H](CO)OC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-28.723368782550097
CSC(CCCCSCCc1c[nH]c2ccccc12)SC,-34.145638465779484
COc1ccc2c(c1)C=C(CC=C(C)C)C2=O,-20.947757720947266
O=C1C=CC[C@@H](/C=C\[C@H](O)[C@@H](O)C/C=C\[C@@H](O)[C@H]2CC[C@@H](O)CC2)N1,-32.353621035814285
C[C@@H](C1CCCC1)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,-22.38434541012248
C=C1C(=O)O[C@@H]2/C=C(/CO)CC/C(=C/COC(C)=O)C[C@H]12,-19.647205053475773
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](C)C[C@H]12,-17.959886301818187
CC(C)=CCC[C@@]1(C)CC[C@@]2(C(C)C)CC[C@@](C)(O)[C@@H]2C1,-22.731422401964664
CCCCCCCCCCCCCC(C)=O,-15.013400465250015
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,-14.02880811630166
C[C@]1(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(C(=O)O)[C@@H]5CC[C@@]43C)[C@H]2C1,-27.54161813110113
