Molecule,Log-Likelihood
C[C@H](/C=C/[C@H]1[C@H](C)CC1(C)C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-19.746661494194996
CC(=O)O[C@@H]1[C@H]2OC[C@@](C)(OC(C)=O)[C@H]([C@H]1OC(C)=O)[C@@H](COC(=O)CC(C)C)O2,-28.027090767809568
Cc1c(CCC(=O)COc2ccc(C(N)=O)cc2)c(=O)oc2cc(O)ccc12,-25.877334688513656
OC[C@@H]1O[C@H](Oc2cc(O)c3c(c2)O[C@H](c2ccc(O)cc2)[C@@H](O)C3)[C@@H](O)[C@H](O)[C@H]1O,-15.59689907872962
CCCCC/C=C/C[C@@H](C/C=C/C/C=C/C/C=C/C=C/CCC(=O)OC)OO,-25.78417464031372
CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@H]5CC[C@]43C)[C@@H]2C1,-16.274802746878777
Cc1cccc(C(=O)NC[C@@H]2O[C@@H](CC(=O)N(C)Cc3ccccc3)[C@@H](O)[C@@H]2O)c1,-21.54569390542747
COc1ccc2c(c1)N(C(C)=O)[C@H]1[C@H](OC(C)=O)O[C@@]34CCN(C)[C@@H]3C[C@@]21O4,-27.94411770046281
CC(=O)O[C@@H]1[C@@H](O)[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2CC(C)(C)[C@H]1OC(=O)c1cccnc1,-25.693181557138814
COCC(=O)N1CCN(C[C@H]2C=C(C)[C@H](Cc3nnc(-c4ccc(OC)cc4)o3)C[C@H]2C(C)C)CC1,-20.14666182018891
COc1ccc(-c2cc(C(=O)NCCCn3ccnc3C)no2)cc1,-21.300708761766145
COc1cc(OC)c(CC(=O)O)c(OC)c1C,-20.07544443383813
C[C@@H]1CC(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4CC=C5CC(=O)CC[C@]5(C)[C@H]4CC[C@]23C)C1,-18.525718947341375
CC1=C[C@@H](CN2CCN(c3ncccn3)CC2)[C@H](C(C)C)C[C@H]1CC(=O)NCc1ccccc1,-16.095128479064442
CCCCC/C=C(/C=O)CCCCCCCCOC(C)=O,-20.894124057114823
Cc1cccc2oc(O)cc12,-18.100291768671013
