Molecule,Log-Likelihood
CC(=O)O[C@@H]1[C@@H](O)[C@H](OC(=O)c2cccnc2)[C@@]2(C)[C@H]([C@@]3(C)CC[C@@H]([C@](C)(O)CO)O3)[C@H](O)C[C@]2(O)[C@@]1(C)O,-39.303978804488
CC(C)=CCC[C@@](C)(O)[C@H]1C[C@H]1C=C(C)C,-20.607533041387796
COc1cc(OC)c2c(c1)O[C@H](c1ccc(OC)c(OC)c1)CC2,-13.567914278115497
COc1cc(Br)cc(Cl)c1OC(=O)c1ccccc1I,-21.030062790436205
C=C(c1ccc(OC)c(OC)c1)c1oc(O)c2c1C(C)(C)[C@@H]1O[C@@H]21,-30.465609349761507
CSCCc1[nH]cnc1Cc1ccccc1,-18.466775161155965
NC(=O)c1cccc(-c2cc3ccc4ccccc4c3oc2=O)c1,-20.097773880930617
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)c1c(O)ccc2c3ccccc3n(C)c12,-23.469523595558712
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCCCC,-14.834854578628438
CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC#CCN1CCCC[C@@H]1c1cccnc1,-22.549200028413907
CCCCCCCCCCCCCCCCCCCCC/C=C/CCC(=O)OCCCCCCCCCCCCCCCCCC1=C(C)COC1=O,-32.37889458112477
COc1cc2oc(=O)c3c4cc(C=CC(C)C)cc(O)c4c(O)c2c3c1,-27.823172358796
CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@H]3[C@@H](OC)C[C@H](O[C@H]4[C@@H](OC)C[C@H](O[C@H]5[C@@H](OC)[C@@H](NC(C)=O)CC(=O)O[C@@H]5C)O[C@@H]4C)O[C@@H]3C)C[C@H]2OC)O[C@H](C)[C@H]1O,-23.28789572363894
NCCCc1cccnc1,-15.679382484406233
CCc1ccc(Oc2ccnc(C)c2)cc1C,-24.385037138043117
C/C=C(\C)C(=O)O[C@@]1(C)C(=O)O[C@H]2C[C@@]3(C)[C@@H](O)C[C@H]4O[C@]4(CO)[C@H]3C[C@H]21,-34.99710281268926
C[C@]12CC[C@H](O)C[C@]1(O)CC[C@H]1[C@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,-19.277572633029195
CC(C)=CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5C(C)(C)C[C@H](NC(C)C)[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,-37.172071652388695
COC(=O)C[C@@]1(C(=O)OC)CC=Cc2c1ccc(C)c2O[C@H](C)O,-37.23141519166529
CC(=O)CC[C@@]1(O)C(C)(C)O[C@@H](COC(C)=O)CC[C@@]2(C)[C@H](C)[C@H]3CC[C@]321,-37.38062255673867
COCc1cc(C[C@@H]2C[C@H](NCc3ccc(F)c(F)c3)C2(C)C)no1,-17.27471266937937
Cc1ccc(NC(=O)NC[C@@H]2O[C@@H](CC(=O)N3CCN(C)CC3)[C@H](O)[C@@H]2O)cc1,-15.354387164257789
CCCCOCCCNC(=S)NCc1ccc(O[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)cc1,-33.01290844109826
CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@](O)(C(C)=O)CC[C@]32O)C1,-25.495536085683852
C=C1CC[C@@H]2[C@@](C)(CC[C@@H](OC(=O)C[C@H](C)CC)[C@]2(C)CO)[C@@H]1CC/C(C)=C/C(=O)OC,-27.386842120220535
COc1c2c(cc3c1C(=O)c1ccccc1-3)OCO2,-16.69962631996168
COc1ccc(NC(=O)N2CC[C@@H]3CC(=O)N(CC(=O)Nc4ccc(OC(F)(F)F)cc4)CC[C@@H]3C2)cc1,-20.852450826423592
CC(C)=CCc1cc(CCc2ccccc2)ccc1OC(C)C,-19.31210765428841
CC1(C)C[C@@H]2C3=CC[C@H]4[C@@](C)(CCC[C@]4(C)C(=O)O)[C@@H]3CC[C@@]2(C)[C@@]1(O)CC=O,-28.045336432231124
CC(=O)O[C@@]1(C)C(=O)C2=C([C@H](O)OC2=O)[C@H]1O,-29.39956898614764
