Molecule,Log-Likelihood
C[C@@]1(O)CC[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)[C@H]21,-19.244773854879895
CC(C)[C@H](C)[C@H](O)[C@H]1C(C)(C)CC(=O)[C@@]1(C)O,-29.467505128122863
CC(=O)NC[C@H](C)CC[C@@]1(O)O[C@@H]2C[C@@H]3[C@@H]4CC=C5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C,-16.983527053685975
CCCn1c(N[C@H](C)CC)nc2c1c(=O)[nH]c(=O)n2C,-17.849660255411436
CC(C)Cc1ccc2ccoc2c1,-19.95884868502617
COc1ccc2c(c1O)[C@]13CC[C@H](O)[C@@]4(O)O[C@@H]2C[C@]14N(C)CC3,-19.274123426526785
CCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-13.699864786904072
COC(=O)C[C@@H](c1ccc(-c2ccccc2C(=O)O)o1)c1oc(CN2CCCCC2)cc(=O)c1O,-14.405236212689488
CCC(=O)O[C@H]1[C@@H](OC)[C@H](O)[C@H](O[C@H]2[C@@H](N(C)C)[C@H](O)[C@@H](O[C@@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)O[C@@H]2C)O[C@@H]1C,-27.446033809741493
COc1cc(OC)c(OC)cc1/C=C/C(=O)c1ccc(Oc2c(O)cc(CCOC(C)=O)cc2OC)cc1,-27.252730792417424
C/C=C/C=C\C=C\C=C/C(=O)NC1=C[C@@](O)(C(=O)O)[C@H]2OC[C@@H](CO)O[C@@H]12,-34.618134658026975
CC1=C[C@@H](C)[C@]2(COC(=O)N3CCCCC3)CO[C@@H](C(C)C)[C@H]1[C@H]2C,-20.0892110891873
COC(=O)C[C@H](c1ccc(OC)c(OC(C)C)c1)c1c(O)cc(C)n(CCc2ccc(O)c(O)c2)c1=O,-18.90247770736096
CCCCCc1cc2c(c(C(=O)O)c1)OCO2,-21.586111957614776
COc1cccc(/C=N/N=C/c2c(Cl)cccc2Cl)c1,-18.72623107056279
C=C[C@@](C)(O)CC[C@H]1C(C)=CC[C@@H]2C(C)(C)C[C@H](O)C[C@]21C,-16.014970359450672
C/C=C/CSS[C@@H](C)SC,-19.303589191287756
CC[C@@]12O[C@@H](C)[C@H](N(C)C)C[C@@]1(O)/C(=C/C=C/C=C/c1ccccc1)C=C2C(=O)O,-30.834372038021684
CC(C)=CC(=O)O[C@H]1CC[C@@H]2Cc3occ(C)c3C[C@]21C,-18.00900447924505
C[C@@]1(OC(=O)O)CC(=O)[C@]23C[C@]24CC[C@]2(C)C(=O)CC[C@@]2(C)[C@H]4C[C@H](O)[C@@H]13,-30.009370162297273
CC(C)=C/C=C/[C@](C)(O)[C@@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@H]3[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)C[C@]12C,-25.107949549917976
COc1cc(-c2oc3c(O)c(O)c(O)c(O)c3c(=O)c2OC)ccc1O,-15.034485312120523
COC(=O)c1ccc(Oc2c(C)oc3cc(OCc4cc(C)ccc4C)ccc3c2=O)cc1,-16.81185562349856
CC(=O)Oc1ccc(-c2cc(C(Cl)(Cl)Br)c3c(n2)=CC(Cl)=CCC=3C)cc1,-38.07182740745702
C/C(=C\CC/C(C)=C/C(=O)O)CO,-16.364692001254298
CC(C)CNC(=O)c1ccccc1Oc1ccncc1,-20.264217051735613
C=C[C@]1(C)CC[C@@H](C2=CCOC2=O)C[C@@H]1C(=C)C,-20.155261710315244
COc1cc(O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O,-15.420555985721876
COc1ccc(CCc2cc(Oc3c(O)cc(OC)cc3OC)c(OC)cc2CCc2cc(O)cc(OC)c2)cc1,-29.878561102959793
N#Cc1cccc(CNC2(Cc3cc(CN4CCOCC4)on3)COC2)c1,-16.52939886742388
C[C@@](N)(F)Br,-20.804656200416503
COc1cc2oc(-c3ccc(O)cc3)c(-c3ccc(O[C@H]4O[C@@H](CO[C@@H]5O[C@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@@H](O)[C@@H]4O)cc3)c(=O)c2c(O)c1OC,-27.876917857589433
C=C[C@H]1[C@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)OC=C2C(=O)N3CCc4cc(OC)c(O)cc4[C@@H]3C[C@H]21,-19.18499573325971
COc1cc([C@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc3c(c2)OCO3)cc2c1OCO2,-15.854432945197914
