Molecule,Log-Likelihood
COc1cc2cc(CO)oc(=O)c2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-20.380801777184388
COCC(=O)N1C[C@@H]2CCN(Cc3ccc(F)cc3)C(=O)C[C@H]2C1,-23.607772160932655
CC(C)=CC(=O)Nc1c(O)ccc(C)c1CSc1nc2cc(-c3ccccc3)ccc2s1,-46.832804062896685
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,-15.838340630027233
NC(N)[C@@H](Oc1c2ccoc2cc2oc(=O)ccc12)[C@@H](O)Cc1ccccc1,-27.122034841482673
C[C@H](C/C=C/CCCCCCCCCCC(=O)O)OCCO,-28.377905954344897
COc1ccc(CNCC[C@H](c2ccc(OC(C)C)cc2)c2ccccc2OC)c(OC)c1,-19.14686700551829
COc1ccc2c3c(n(CCC(=O)O)c2c1OC)-c1ccccc1C3=O,-16.216098873786905
OC[C@@H]1Cc2cc([C@@H]3C[C@H](c4ccc(O)cc4)Oc4cc(O)c5c(c43)O[C@H](c3ccc(O)c(O)c3)C[C@@H]5O)ccc2O1,-32.326714787508536
CCC[C@H]1C[C@@H]([C@@H](C)N=C(N)N)[C@@H](C)[C@@H]2O[C@@]2(C)C[C@H]1C,-40.4804675508567
Oc1ccc2c(c1)O[C@@H]1c3ccc(O)c(O)c3OC[C@@H]21,-14.696205947737326
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCC/C=C\C/C=C/CCCCC,-19.23340070927225
Cc1ccc(-n2nc(C)c([C@H]3C=C[C@@H](NC(=O)NC4CC4)C3)c2C)cc1,-19.938103855245572
COCCN[C@H]1[C@@H]2OC[C@@H](O2)[C@@H](NCc2ccco2)[C@@H]1O,-16.639966743216064
O=C(O[C@H]1[C@@H]2C=CO[C@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]3O)[C@@H]2[C@@]2(CO)O[C@@H]12)c1cccnc1,-24.298213890269835
CC(=O)c1ccc(-n2c(O)c3c(c2O)[C@@]2(c4ccccc4)N[C@@H]3CCCc3c2[nH]c2ccccc32)cc1,-20.94465308522922
CC(=O)OC(=O)c1ccc(O)c(Br)c1,-20.348707671262673
CC#C/C=C/[C@H](O)[C@H](O)CCCCCCCCC(=O)OC,-22.281578712711053
C=C1C(=O)O[C@@H]2/C=C(/CO)CC/C=C(\C=O)C[C@@H](OC)[C@@H](O)[C@@H](C)C[C@@H](OC(=O)/C(C)=C/C)[C@@H]12,-24.39455137447294
C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@H](OC(=O)c6ccccc6)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@]1(O)[C@H]2C,-22.29834481519356
CCCCCCCCCCCC[C@H](O)[C@H]1CC[C@](O)([C@@H]2CC[C@@H]([C@H](O)CCCCCCCCCCCN=C(N)N)O2)O1,-27.07939830526084
CO[C@@H]1OC[C@@](O)(CC[C@]2(CO)CC[C@]3(C)[C@@H]2[C@H](O)C[C@@]2(C)[C@H]3CC[C@@H]3[C@H]4CC(C)(C)CC[C@@]4(C)CC[C@@]32C)C1(C)C,-48.53705028475815
OC[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O,-21.568141827287036
CC(C)=CCC[C@](C)(O[C@H]1O[C@@H](CO[C@H]2OC[C@@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]12C,-23.546806311820543
C=C(C[C@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(C)C,-17.55255054065492
COc1cccc(NC(=O)NCOc2c(Br)ccc3c(=O)c(-c4ccccc4C)coc23)c1,-29.31129880457229
CC(C)c1cc2ccc(=O)oc2cc1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-17.182682448059495
CC1=C[C@H]2C/C(C)=C\CC[C@]3(C)O[C@H]3CC/C(C)=C/C[C@H](O)C1=C[C@@H]2/C=C(/C)C(=O)O,-43.384930899799656
CCN1CCC2(CC1)N=C(c1ccc(OC)cc1)c1ccc(C)cc1N2C(C)=O,-22.536645044296165
C=C[C@@](C)(O)CC[C@@H]1[C@@]2(C)CCC(=O)C(C)(C)[C@H]2CC[C@@]1(C)O,-15.46777077367733
C=C(C)[C@H]1C/C=C(\C)CC/C=C(\C)CC[C@H]2O[C@]2(C)CC/C=C(/C)CC1,-19.563365481099027
O=C(NC[C@H]1Cn2cc(-c3cccs3)nc2CO1)NC1CCCC1,-21.108887780530495
CC(=O)OCC1(COC(C)=O)[C@@H]([C@@H](C)CCc2ccco2)[C@@H](OC(C)=O)[C@@H](OC(C)=O)C(C)=C[C@H]1C,-30.203432560811052
CCCCN(C)C[C@@H]1C=C(C)[C@H](CC=C(C)C)C[C@H]1C(C)C,-16.918366408419388
Cc1cc(CO)cc(O)c1C(=O)O,-15.319687005656306
CCCCN(CCC)[C@H]1CCCN1Cc1cccnc1,-25.662190234630543
CCCNC(=O)O[C@@H](CNC(=O)CN)[C@@H](C)CC,-30.117711069400684
