Molecule,Log-Likelihood
CCOC(=O)N1CCN(C)CC1,-16.120622678194195
COc1c(C(=O)c2ccc(OC(C)=O)c(O)c2)ccc(C)c1O,-31.459035379935813
C=C1CCC[C@]2(C)CC[C@@H]3O[C@@]3(C)CC[C@@H](C(=C)C)[C@@H]2C1,-25.849577800778206
CC1(C)CC[C@@]2(C(=O)O[C@@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]2C1,-23.61062366434635
COc1cc([C@H]2Oc3c(OC)cc(/C=C\CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3[C@@H]2CO)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-23.711608252378937
COc1ccc2[nH]c(=O)c(C(=O)NC[C@H](O)c3cccc(O)c3)cc2c1,-20.469371602208412
Oc1cc2c(c(-c3c(O)cc4cccc(O)c4c3O)c1O)OCO2,-27.34453477153147
Cc1c(-c2ccccc2)c(=O)oc2c(CN(C)Cc3ccccc3)c(O)ccc12,-16.099881706504675
C/C=C/C=C/C=C/[C@H]1C[C@@H](O)[C@@H](N2CCCC2=O)[C@@H]1O,-23.62768444532412
CO[C@H](C)C[C@@H](C)/C=C/C(=O)NC1=C[C@@](O)(CCCCC(=O)O)[C@@H](O)CC1=O,-27.73408116493374
C[C@H]1C=C2C=C[C@H](C)[C@@H](CC[C@H](O)C[C@@H](O)CC(=O)O)[C@H]2CC1,-17.829553313837096
CC(=O)CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC(=O)C[C@H]1O,-23.240078179158445
COCC(=S)Nc1ccccc1C(=O)O,-21.00933478619845
C=C(C(=O)O)[C@@H]1CC[C@]2(C)CCCC(=C)[C@@H]2C1,-12.541220673367206
C=C(C)[C@@H]1OC1(C)C,-17.574797559849685
Cc1c(Cl)ccc(O)c1O,-13.39002485146193
C=C1CC[C@H]2O[C@H]2C[C@H]2[C@H]1C[C@@]2(C)C(=O)/C=C/C(C)(C)OO,-27.45947934288415
COC(=O)[C@@]1(C)CCC[C@]2(C)c3cc4occc4c(C)c3C=C[C@]12C,-25.00918354489841
O=C1CCC[C@H]2[C@@H]3C[C@H](CN12)[C@@H]1C[C@@H](O)CCN1C3,-14.24214199418202
CCCCOC(=O)CCC(C)C,-14.519871673779562
COC(=O)CC[C@@H](C)[C@H]1CC[C@H](Cc2c(O)c(O)cc(OC)c2O)O1,-30.077472411277995
CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC,-16.284533876969363
COc1ccccc1Cn1c(O)c2c(c1O)[C@@]1(N[C@H]2CC(C)C)C(=O)Nc2c(C)cc(C)cc21,-16.55757756582898
C=C1CCC[C@H]2[C@@](C)(CC/C(C)=C/C(=O)OC(CO)CO)[C@H](C)C[C@H](OC(C)=O)[C@]12C,-23.508371156007343
CC(C)CN1C(=O)CO[C@H]2CN(Cc3ccc(F)cc3)C[C@H]21,-15.841334255077529
N#Cc1nc2ccc(Br)nc2[nH]1,-21.15094804027467
CC(=O)OCCNC(=O)C(=O)Nc1c(C)ccc(C)c1C,-27.766562767952564
C[C@]12C[C@H](O)[C@@H](O)C[C@@H]1CC[C@H]1[C@H]3C[C@@H](O)[C@](O)([C@H](O)CO)[C@@]3(C)CC[C@@H]12,-26.46444949331635
COc1cccc(-c2cc(=O)c3c(O[C@@H]4O[C@H](CO)[C@H](O)[C@@H]5O[C@@H]5[C@H]4O)cc(O)cc3o2)c1,-33.5245647888587
Cn1c(=O)c2c(nc(N)n2Cc2ccncc2)n(C)c1=O,-18.065822794727865
C=C(CO)[C@@H]1CC[C@]2(C)C[C@]3(C)[C@@H](CC=C4[C@]3(C)C[C@H](OC(C)=O)[C@H]3C(C)(C)[C@@H](O)CC[C@]43C)[C@@H]12,-33.81808886271028
C/C1=C/C(=O)O[C@@H]2CO[C@@H]3[C@@H]2OC(=O)N[C@H]13,-30.33364869785146
O=C(O)c1ccc(CN2CC3(C2)CN(C(=O)c2ccccc2)C[C@@H]2COCCN23)cc1,-20.564282605890185
CCC[C@@H](OC(C)=O)[C@H]1CCc2[nH]c3c(OC)cccc3c2[C@@H]1OC,-34.177381627916475
CC(C)c1ccc(N2CCC(=O)N[C@@H]2c2ccc3c(c2)OCO3)cc1,-19.96972727056709
C=C/C(C)=C\C[C@@]1(C)[C]2C[C@@H](OC(=O)c3ccc(O)c(OC)c3)C=C3[C@@H](OC(C)=O)O[C@@H](OC(C)=O)[C@]23[C@@H](OC)C[C@H]1C,-30.86240754062601
C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\COC(=O)/C(C)=C\C)CC[C@@H]12,-18.88340811924718
C=C1CCC[C@@H](C)[C@@H]1COC(C)=O,-19.725328340980923
C=C1C(=O)O[C@@H]2/C=C(/COC(C)=O)CC/C=C(/COC(C)=O)C[C@@H](OC(C)=O)[C@@H]12,-14.913981197321846
COc1cc(O)c2c(=O)c3c(O)cc(O)cc3oc2c1O,-13.449433089335798
O[C@@H]1C[C@H](O)[C@H]2[C@H]3C[C@@H]4CCCCN4CN[C@@H]3C[C@@H]21,-31.792944140361215
Nc1ccc(Cl)cc1-c1ccc(Br)o1,-20.032029899368354
CO[C@@]12C(=O)c3ccc(O)cc3O[C@@]1(C)C2=O,-25.758402734390984
C=C[C@]1(COC(C)=O)C[C@H](OC(=O)/C(=C/C)CO)[C@H](C(=C)C(=O)OC)[C@@H](OC(=O)/C(C)=C/C)[C@H]1C(=C)C=O,-32.73948422961257
CCN1C[C@]2(C)CC[C@H](OC)[C@@]34[C@@H]2C[C@@H]([C@@H]13)[C@]1(O)CC[C@H]2C[C@H]4[C@@H]1[C@H]2OC(C)=O,-21.87707387622504
COc1ccc(-c2oc3ccc(O)c(O)c3c(=O)c2OC)cc1O,-15.00257118610898
COc1ccc2cc1OCc1ccc3c(c(O)cc4c3c1CCC4)CCC(=O)C2,-20.01866943972709
COc1ccc(N2C[C@@H](O)COC2=O)c(C(=O)O)c1,-26.223393107044103
Cn1c(C(=O)CC2(O)C(=O)c3ccccc3C2=O)nc2ccccc2c1=O,-27.040935948491096
CC(C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-15.553100998040463
C=CCSc1nc2c(c(=O)[nH]c1=O)C[C@@H](c1ccccc1OC)N2C,-25.50617304843763
COc1cccc(OC)c1C(=O)Oc1ccc2c(=O)c(-c3ccccc3)c(C)oc2c1,-15.324391328016643
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@@](C)(O)C[C@H](OC(C)=O)C(C)C)[C@@]4(C)CC[C@@H]32)C1,-24.429282757460896
CC(=O)OC[C@H]1O[C@H](OC(C)=O)[C@@H](N(C)C)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,-20.934137108371942
CCc1ccc([C@H]2CN3C(=O)CN(CCCn4ccnc4)C(=O)[C@]3(C)c3[nH]c4ccccc4c32)cc1,-13.34046242293698
CCCC(=O)N[C@@H](C(C)C)[C@@H]1CCOC(C)(C)C1,-19.766544542377233
CC1=C[C@@H]2CC(C)(C)C[C@H]2C[C@]2(C)O[C@@]12COC(=O)C1=CO[C@@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,-39.48347942686087
C[C@H]1c2cc(O)c([C@@]3(NCc4c(F)cccc4Cl)CCCC[C@@H]3C)c(O)c2CN1CCCC(=O)O,-45.561633309262106
C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](C)[C@@H](O[C@@H]8O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C]1[C@@H]2C,-37.902342869238055
CC(C)Oc1ccc([C@@H]2CC(=O)Oc3ccc4c(c32)O/C(=C\c2ccc3c(c2)OCCO3)C4=O)cc1,-15.03829972629137
C[C@@H]1CC[C@@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@H]5CC[C@@]43C)[C@@H]2[C@]1(C)O,-19.016357816573873
CCOC(=O)CCC(=O)C(=O)OC,-16.636164639610797
CC1=CC=C(C(C)C)[C@@H](OC(=O)c2ccc(O)cc2)[C@@H]2[C@H]1C[C@@H](O)[C@]2(C)O,-29.376632214443816
COc1cc(-c2cc(=O)c3c(O)c([C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]4O)c(O)cc3o2)ccc1O,-16.480386310526228
COc1cccc(Cn2c(O)c(CC(=O)NCc3ccc(OC)c(OC)c3)[nH]c2=O)c1,-18.53911670002708
COc1cc(O)c2c(=O)c(Oc3ccc(Cl)c(O)c3)coc2c1,-20.937189288495578
COc1cc2c(cc1OC)-c1cc(N[C@@H](CC(=O)NC3CCCC3)C(C)C)nc(=O)n1CC2,-25.81507063018944
C=C(C)[C@@H](CC=C(C)C)Cc1coc(Cc2cc(C)c(CCC)cc2OCO)c1,-37.309931875468465
CC(=O)N[C@@H]1[C@@H]2[C@H]3CCN2C[C@@H]1O3,-14.725478303233103
C=C1C(=O)O[C@@H]2/C=C(/C)CC/C=C(\C(=O)OC)[C@H](O)[C@@H](OC(=O)/C(C)=C/C)[C@@H]12,-15.622659197579196
CC(C)OC(=O)c1cccc(NC(=O)O[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2CCCCC2)c1,-26.098972878251516
CCCC(=O)O[C@H]1[C@H]2O[C@@]3(C)[C@H]2[C@@H](C[C@H]1C)[C@@](C)(O)[C@@H]1O[C@@H]1[C@]1(C)C(=O)O[C@@](C)(CC)[C@H]1C[C@H]3OC(=O)CCC,-49.65185609754553
C=C1C(=O)O[C@@H]2[C@H]3C[C@H](O)[C@@]4(C)[C@@H](C5=CC(=O)OC5)CCO[C@H]4[C@H]3[C@@]3(CO3)C[C@@H](OC(=O)CC(C)C)[C@@H]12,-42.929278218289255
C[C@@]12C[C@@H](O)C3=CCCN(c4ccc(O)cc41)[C@H]32,-31.94203501676384
COc1cc(NC(=O)C[C@H](c2ccc(C)c3ccccc23)c2c[nH]c3cccc(OC)c23)cc(OC)c1OC,-23.538919666185393
C/C=C/[C@H](OC)C(C)(C)[C@@H]1CCC[C@@H](OC)[C@H](OC)c2coc(n2)-c2c(cc(OC)c(OC)c2O)CC(=O)O1,-38.36232505843509
CC1(C)CCC[C@]2(C)[C@H]3C[C@@H](O)[C@]4(C)C(C(=O)O)=CC[C@H]4[C@]3(C)CC[C@H]12,-21.256023286419804
C/C=C(\C)C(=O)O[C@@H]1[C@@H]2OC[C@]3(C)[C@H]2[C@@](C)(CC[C@@H]3OC(C)=O)[C@H](OC(=O)C(C)C)[C@]1(O)C(=O)OC,-29.34580440344143
COC(=O)c1c(O)ccc2ccccc12,-17.109188621121575
C[C@@H]1O[C@@H](O[C@H]2CC[C@@]3(C=O)[C@H](CC[C@H]4[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)[C@H](O)[C@@H](O)[C@@]43O)C2)[C@H](O)[C@H](O)[C@H]1O,-25.615106883546105
C=C1C(=O)O[C@H]2[C@H]1C[C@H](O)[C@@]1(C)CCCC(=C)[C@@H]21,-17.309691009715607
C#C/C=C(\Br)c1cc2c(c(Br)c1OC)Oc1ccc(cc1)C[C@H]2N(C)CCc1ccccc1,-36.41730188977817
CC1=C(\C=C/C(C)=C/C=C\C=C(/C)C(=O)O[C@@H]2O[C@H](CO[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)CCC1,-34.15621187030774
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@]1(CO)CCc2cc(O)c(C)cc2O1,-21.061515693276306
COc1cc([C@H]2Oc3c(OC)cc(C(C)=O)cc3[C@@H]2C)ccc1O[C@H]1O[C@H](COC(=O)/C=C/c2ccccc2)[C@@H](O)[C@@H](O)[C@H]1O,-30.418679882830475
COc1ccc(C[C@@H](CO)[C@H](O)c2cc(OC)c3c(c2)OCO3)cc1,-22.19828023046284
C=CCc1cc(OC)c2oc(-c3ccc(O)cc3)c(CC(=O)CO)c2c1,-19.63375976237876
C=C1C(=O)O[C@@H]2C[C@H](C)[C@]3(O)C[C@H](O)C(C)=C3C[C@H]12,-24.664599340954737
Cc1cc2c(c(=O)n1CCc1ccc(O)c(O)c1)[C@@H](c1ccc(C(C)C)cc1)CC(=O)O2,-15.558190866253426
CC/C=C/[C@@H](CC[C@H](O)[C@@H]1CC[C@@H](C)O1)C(C)(C)C(=O)O,-37.5669806120859
CC1(C)CCC[C@]2(C)[C@H]3C[C@@](C)(C(=O)O)CC3=CC[C@@H]12,-18.346370057042805
COc1cccc(Nc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2ccccc2C)c1,-19.058975646665203
CC[C@H]1CN2CCc3c([nH]c4ccc(OC)cc34)[C@@H]2C[C@@H]1CCOC(C)=O,-14.685157448344398
C[C@H]1O[C@H]2CC(=O)O[C@@H]2C2=C1C(=O)c1ccc(O)cc1C2=O,-16.513471749218297
COc1ccc2cc3c(c(O)c2c1)C(=O)SC3,-24.52092733270547
C[C@]12O[C@H]1CC[C@H]1[C@]3(C)CC[C@H](O3)[C@](C)(O)CCC[C@]12C,-30.72591426699364
COc1ccc(-c2coc3c(CC=C(C)C)c(O[C@@H]4O[C@@H](COC(C)=O)[C@@H](O[C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@H]4O)cc(O)c3c2=O)cc1,-26.94169751708978
CCc1cc(O)cc(Cc2ccc3c(CCCO)cccc3c2)c1,-16.385612204379868
CCCCCCCCCCCCCCCC#CCCCCC(=O)O,-17.860121926525608
CNC(=S)N1CCc2cc(OC)c(OC)cc2C1,-16.165187428108766
CC1=NC(=O)C(C)(C)C(=O)N1O,-22.209020428941585
CC(C)C(=O)c1cc(-c2oc3cc(O)c(O)c(O)c3c(=O)c2O)cc(O)c1O,-20.24053209251724
CC(C)(C)N1C[C@@H]2COCCN2C2(CN(CC3CCOCC3)C2)C1,-18.609089320889325
CC(C)=CCC[C@H](C)[C@@H]1CC=C(C=O)[C@@H]2CCC(CO)=C[C@@H]12,-23.126549609587528
CC[C@H](CO)NC(C)=O,-15.818399213982048
CC/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC(=O)/C=C(\C)CC,-30.318643368162157
C[C@H](CC[C@@H](O)C(C)(C)O)[C@H]1C=C[C@@](C)([C@H]2CC[C@@]3(C)[C@@H]4CC[C@@H](C(C)(C)C(=O)O)[C@]4(C)CC[C@]23C)O1,-32.5145015984308
O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(CC2CCCCC2)on1)c1ccc(O)cc1,-20.674573089949263
COc1cc([C@@H](O)[C@H](O)c2ccc(O)c(OC)c2)ccc1O,-16.236756948186667
CC[C@H]1CN2CC[C@]34C(=Nc5ccccc53)[C@H]2C[C@@H]1[C@]4(COC(=O)c1ccccc1)C(=O)OC,-22.36923126099282
c1ccc([C@@]23Oc4ccccc4[C@@H]4OCC[C@H]4[C@@H]2C[C@H]3OC2CCCC2)cc1,-54.52203832621308
C=C[C@@]1(C)CC[C@H](C(C)(C)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C[C@H]1CC(=O)OC,-21.476748519060493
CC(=O)Oc1cc2ccnc(N(C)C)c2cc1C/C=C(\C)CCC(=O)Nc1nnc(C(C)C)s1,-23.91619815956801
CC(C)Oc1ccc([C@@H]2CC(=O)Oc3ccc(C(=O)c4ccccc4)c(O)c32)cc1,-15.334833507353324
CCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC,-14.473030081222532
COc1ccc2c(=O)c(Oc3ccc(Cl)cc3Cl)coc2c1,-14.784319769212743
Cc1cc(=O)oc2c(CN3CCC[C@@H](C)C3)c(O)c(CBr)cc12,-20.85674920424208
O=c1c(-c2ccccc2Cl)coc2cc(OCc3c(F)cccc3Cl)ccc12,-17.429784452986496
