Molecule,Log-Likelihood
COc1[nH]nc2nccnc12,-20.50013973098248
C[C@@H](O)/C=C\[C@@]1(O)[C@@H](C)C[C@H](O)CC1(C)C,-22.82087969687927
COc1ccc(-c2coc3c(O)c(O)c(O)cc3c2=O)cc1,-15.969047989114188
CCCCCCCCCCCCCC[C@@H](O)[C@@H]1CC[C@@H](OC(C)=O)C[C@@H](O)C[C@H](O)C[C@@H](O)C[C@H](O)[C@@H](O)[C@H]2C[C@@H](O)[C@]1(C)CCC(=O)O2,-43.40778177957327
CC/C=C/CSSCCC,-22.57149279117584
CC(=O)O[C@H]1[C@H](O)[C@H](Oc2cc3c(c(O)c2C)C(=O)c2ccc(O)cc2C3=O)O[C@H](CO)[C@H]1OC(C)=O,-22.73748801276088
CC1=C(CO)[C@]2(C)CC[C@H](O)C(C)(C)[C@@H]2CC1=O,-19.38735806929435
CN(CCC#N)C(=O)CCCC[C@H]1CCSS1,-19.432648022673675
OC[C@@H]1[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]([C@@H](O)c2ccc3c(c2)OCO3)CO[C@@H]1c1ccc2c(c1)OCO2,-25.904797181487083
CC(=O)OC[C@@]1(C)C[C@H](O)C[C@]2(C)[C@@H]1CC(=O)[C@]13C[C@H]4C[C@H](O[C@@]4(C)[C@H]1O)[C@@H]23,-25.774206966148085
C/C=C(/C)C(=O)O[C@@H]1[C@@H](O)[C@H]2[C@@H](CC=C3C[C@@H](O)CC[C@@]32C)[C@@]2(O)CC[C@@](O)([C@H](C)OC(C)=O)[C@@]12C,-20.243059976077348
C=C1C(=O)O[C@@H]2/C=C(/C)CC/C=C(/CO)[C@H](OC(C)=O)[C@@H](O)[C@@H]12,-16.442640168521393
COc1ccc(Cc2ccccc2)cc1CCC(=O)c1ccc(O)cc1,-22.747351098107178
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC,-19.43389475321237
N#Cc1cccc(C(=O)Nc2ccc([C@@H](O)[C@H]3COCC(=O)N3Cc3ccncc3)cc2)c1,-16.175625620075152
CC(=O)[C@@]1(O)CC[C@H]2[C@H]3CC=C4CC(=O)CC[C@]4(C)[C@@H]3CC[C@]21C,-16.318165708798915
c1ccc2c(c1)Nc1ccccc1S2,-15.42676978558302
C[C@@]12CC[C@H]3[C@H](CC[C@]3(O)C(=O)O)[C@H]1C[C@H]1O[C@@H]2C2=C[C@@H](O)CC[C]21,-44.33940175171301
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(OC)c(OC)ccc3oc2c1OC,-15.432925949629862
COc1cccc2c1C=COCC2=O,-24.707347951829433
CC(=O)O[C@@H]1C[C@@H](CC(=O)NCc2ccc3c(c2)OCO3)O[C@@H]1C,-28.293516407720745
CC(=O)N1CCCN(CC[C@H]2CN(C(=O)Nc3ccc(C(F)(F)F)cc3)CC[C@H]2CC(=O)O)C1=O,-15.946110610840606
CC(C)=C1C=C2CC[C@H]3[C@@](C)(CO)C[C@@H](O)[C@@]3(C)[C@H]2CC1,-22.914046636302373
C/C=C(/C)C(=O)O[C@H]1CCN2CC[C@H](COC(=O)CC)[C@@H]2C1,-19.26719034384587
CCCCCc1cc(OC)c(OC)c(C(=O)c2ccc(OC)cc2O)c1,-29.58840125799179
CCOc1ccc(C(=O)c2cc3ccc(OC)cc3o2)cc1OCC,-19.451159018091857
CCCCCCCCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCC,-14.908497542142868
COc1cc(O)c2c(=O)c3c(oc2c1-c1ccccc1)-c1c(O)cccc1C=CC3,-29.055132504552603
C=C1[C@@H]2[C@H]3OC(=O)C(=C)[C@@H]3C[C@@H](O)[C@@]2(C)[C@H](OC(C)=O)C[C@H]1OC(C)=O,-14.72788599798514
COc1cc(OC)c2c(=O)c3c(OC)cc(OC)c(OC)c3oc2c1,-15.218276645231526
COCCN(C[C@@H]1CCCN2CCCC[C@H]12)C(=O)c1cn(Cc2ccncc2)nn1,-21.19347636308521
COc1cccc2c(O)c3c(c(O)c12)[C@H](O)[C@](C)(O)[C@H]3O,-20.81976256740745
C=C1C(=O)O[C@@H]2CC(C)=C([C@H](C)CCCO)C[C@H]12,-16.137790380736988
C#CCSc1nc2c(c(=O)n1CC1CCCC1)C1(CCCCC1)Cc1ccccc1-2,-13.915431536035612
C=C(C)[C@H]1Cc2cc3ccc(=O)oc3c(O)c2O1,-13.355519420991186
CC(C)C(=O)N1c2ncnn2CN1C(C)C,-25.746164318174124
CC(=O)O[C@H]1[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,-21.446148835122585
Cc1cc(C(=O)N2CCOC[C@H](Oc3ccc(C#N)cc3)C2)no1,-18.523638198210392
C=C1CCC[C@H]2[C@@](C)(CCC(=O)Oc3ccc[nH]3)[C@H](C)CC[C@]12C,-29.006139865145087
CC(=O)O[C@H]1[C@@H](O)C[C@@]2(C)[C@@H](CC[C@]3(C)[C@H]2CC=C2[C@@H]4[C@@H](O)[C@H](C)[C@@]4(C)CC[C@]23C)C1(C)C,-26.43416245057597
C=C(C)[C@@H]1CC[C@]2(COC(=O)CCC(=O)OC)CC[C@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,-13.91653409155333
C=C1CO[C@H]2C=C3C=CC[C@@H](C)[C@]3(C)CC[C@@]12C,-28.360956149175763
C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC[C@@H]3C(=C)C[C@H](O)[C@H]12,-16.980942510039313
CC(=O)N[C@@H]1[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@@H](CO)O[C@H]1O,-23.05485623702407
O=C(CCn1cc(/C=C2/C(=O)N(CC3=CCCCC3)c3ccccc32)ccc2ccc1=2)Nc1cccc2[nH]ccc12,-45.24805924517568
COc1ccc(/C=C\C(=O)O[C@H]2[C@H](O)[C@H](O[C@H]3[C@@H]4C=CO[C@H](O[C@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)[C@@H]4[C@@]4(CO)O[C@@H]34)O[C@@H](C)[C@@H]2O)cc1,-21.928138695657253
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCC,-18.628831892972812
N#CCCCCCCCCCCCCCCCCc1ccc(CO)[nH]1,-18.84608855168335
COc1ccc(C2=C(C)C(=O)O[C@]2(O)c2ccccc2)cc1OC,-21.54229351785034
CCOC(=O)c1csc(CCNC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)n1,-19.38303836993873
Fc1ccc(C(c2ccccc2)(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1,-19.682760355062783
CC(=O)O[C@H]1CC=C2CC(=O)C[C@H](C)[C@@]2(C)[C@H]1C,-17.69878540467471
COc1ccc(-c2cc(=O)c3c(O)c([C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1,-12.369426134973764
CN(O)NCO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,-17.932648802176118
COc1cccc([C@H]2CC(=O)Oc3cc(C)n(C)c(=O)c32)c1O,-19.66962894424796
CC1=C(CC[C@@H](C)O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)CC(=O)C1,-16.604527842486277
CCCCCCC=Cc1oc(O)cc1OC,-20.518228291301057
COc1ccc(CCn2c(O)c(Cc3ccc(OC)c(OC)c3)[nH]c2=O)cc1,-16.246110731735826
C=CC(C)(C)c1cc([C@H]2C[C@H](O)c3ccc(O)cc3O2)c(OC)cc1O,-18.392213871935382
CC=C1C(C)=c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5C)c(C)c4CCC(=O)O)c(CCC(=O)O)c3=C[C@H](C)OC(C)=O,-39.58090780871862
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,-18.111597892813737
CC(C)=CCC/C(C)=C/Cc1c(O)cc(O)c2c1OCc1cc(C)cc(O)c1O2,-21.271379975485615
C=C(C)[C@@H](O)CC[C@@](C)(O)[C@H](O)CC/C(C)=C/CO,-20.402754992246628
C=C(C)C(=O)CC/C(C)=C1\CC=C(C)CC1,-16.530667416751385
