Molecule,Log-Likelihood
CC1=CC[C@@H]([C@@](C)(O)CC/C=C(\C)CO)CC1,-15.196704831818352
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCC[C@@H](O)[C@@H](O)CC/C=C\C/C=C\C/C=C\CC,-31.237100642636506
COc1ccc([C@H]2C[C@@H](O)[C@@H](O)[C@@H]2NC(=O)COc2ccccc2OC)cc1,-19.479533996389364
CCCOc1ccc([C@@H]2CN3C(=O)CN(c4ccc(C)cc4)C(=O)[C@]3(C)c3[nH]c4ccccc4c32)cc1OCC,-18.053963307771483
CC(=O)Nc1ccc(Oc2ccc(N3CCOCC3)c3c2cc(Cl)n3C)cc1,-29.98071282744786
O=C1OC[C@@H]2CCN(Cc3ccncc3)Cc3ccccc3N12,-15.49195017720922
C=C1C(=O)[C@@]23CC[C@@H]4C(C)(C)[C@@H](OC(=O)c5ccccc5)[C@@H](OC(C)=O)C[C@]4(C)[C@@H]2[C@H](OC(C)=O)C[C@H]1C3,-27.714009200681176
CN(C)CCNC(=O)C[C@H]1CCNC[C@@H]1Cc1cc(-c2ccc(Cl)cc2)on1,-17.01180179227231
COc1cc(O)c2c(=O)cc(C)oc2c1[C@@H](O)CC(C)(C)O,-21.18846819580358
CC(C)CCC(=O)O[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O,-27.508270381724287
C=C[C@H](O)C#CC#C[C@@H](O)CC,-17.085530106473016
COc1ccc(-c2coc3c4c(cc(OC)c3c2=O)OC(=O)/C(=C/c2ccccc2)C4=O)cc1,-20.557745070116653
Cc1c(CCC(=O)N2CC[C@]3(O)CCCC[C@@H]3C2)c(=O)oc2cc3c(cc12)OCO3,-14.562139679313988
CC(C)=CCOc1cc(O)c2c(c1)C(=O)c1ccc(O)cc1C2=O,-18.606175650129444
C/C(=C/CC/C(C)=C/CCc1ccoc1)CCC[C@H](C)CCCC(C)C,-20.43015431985259
CN1CCN(C(=O)C[C@@H](c2ccc(O)c(Cl)c2)c2c(O)cc(O)c3c(=O)cc(-c4ccccc4)oc23)CC1,-15.693790685545537
CC(=O)Oc1cc(C#C/C=C\Cl)cc(Cl)c1OC(C)=O,-27.942627251060912
C=CC(=C)CC[C@H]1[C@@]2(C)CCC[C@](C)(COC(C)=O)[C@H]2CC[C@]1(C)O,-18.037196719687927
C=C1[C@@H](OC(=O)/C=C/c2ccccc2)C[C@H](O)[C@]2(C)[C@@H]1C[C@]1(C(C)(C)O)C[C@H](OC(C)=O)C(C)=C1[C@@H](OC(=O)c1ccccc1)[C@@H]2OC(C)=O,-16.434653822467226
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@@H]1OC(=O)CC(=O)O,-18.92304261300887
CCCCC[C@@H](CCCCCCCCCC(=O)OC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@@H](O)[C@H]1O,-23.64995853362052
CCC(=O)OC[C@@]12C=C(CC)O[C@@]1(O)C=C(C(=O)OC)CC2,-36.60388871849864
C=C1C[C@H]2OC(=O)C(=C)[C@@H]2C[C@H]2O[C@]2(C)CCC1=O,-16.485522006914834
COc1ccc2c(c1)[nH]c1nc3nc(-c4ccc(C)nc4)nc(C)c3nc12,-42.23450606619008
CC(C)[C@@H](C)Cc1cc(C(=O)O)ncc1-c1ccc(Br)cc1,-28.65434586935953
CC(C)[C@H]1CC[C@@]2(CC1)O[C@H]2CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)C[C@H](O)[C@]4(C)[C@H]3[C@H](O)C[C@]12C,-45.01769226959732
COC(=O)C[C@H](c1ccc(OCC(N)=O)cc1)c1c(Cc2ccccc2F)[nH][nH]c1=O,-24.077046029397025
CN=C(I)NNc1ccc(C)cc1,-28.98429916643363
O=C(NCCc1c[nH]c(=O)c2ccccc12)c1ccccc1,-17.639234532492992
C=C(C(=O)OC)[C@H]1C=C[C@](C)(O)[C@@H](O)C1,-20.19282633025432
CC(=O)NC[C@H](C)CCC1=C(C)[C@@H]2[C@H](C[C@@H]3[C@H]4CC=C5C[C@H](OC(C)=O)CC[C@]5(C)[C@@H]4CC[C@@]32C)O1,-16.060263724568358
C=C(/C=C/C=C1/O[C@@]23C[C@H](O)CC(C)(C)[C@H](O2)[C@H]13)CC/C=C(\C)CO,-34.78592423579539
C=C1C=CC2=C(C)C(=O)N[C@H]2[C@H]1O,-20.497519547410775
CCCCN1C[C@]23C=C[C@H](O)C[C@@H]2O[C@H](C[C@@H]3CO)[C@H]1O,-32.65892890279065
CC1=C(C(=O)Nc2cccc(C)c2C)C2(CCN(C(=O)c3ccc4c(c3)OCCO4)CC2)CO1,-30.80982056967696
C/C=C/[C@@H]1Oc2c(-c3ccccc3)c(O)c(C)c(O)c2[C@H]2OC(=O)C=C[C@H]12,-30.435283489707217
COc1ccc(C(=O)COC(C)=O)nc1,-20.554363133152947
Cc1cc2cc(C)c(C(=O)c3cccs3)c(C)c2cc1C,-29.5141706325594
C[C@@H](CC[C@@]1(O)O[C@H]2C[C@@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O[C@@H]8OC[C@@H](O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@@H]4CC[C@]3(C)[C@@H]2[C@@H]1C)CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O,-36.43224368222582
CC(=O)N[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](COC(C)=O)O[C@H]1Sc1nnc2ccccn12,-15.64498905765504
O=C(Cc1ccccc1)Nc1ccc(I)cc1,-18.032904371117183
COc1ccc(CCNC(=O)c2ccc(CNc3ccccc3)cc2)cc1OC,-17.990214081131853
Cc1nc2ncn(CC(=O)c3cccnc3)c2s1,-29.703352685421123
C[C@H]1CC[C@H]2C[C@@]3(C)C(=C21)C=C[C@@H]3C,-28.01772914279718
C[C@]12CCC3(C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12)OCCO3,-18.452922906479216
COc1cc(OC)c(CO)c(OC)c1,-16.82942275631649
OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(O)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,-14.442044387971691
