Molecule,Log-Likelihood
C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@@H]4C[C@@H](O)[C@@]5(C)[C@H](C6=CC(=O)OC6)CC[C@]5(O)[C@H]4CC[C@@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,-25.202948465943336
C[C@@H]1O[C@@H](O[C@H]2CC[C@@]3(C=O)[C@@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](c5ccc(=O)oc5)CC[C@]43O)C2)[C@H](O)[C@H](O)[C@H]1O,-14.075586469611151
COc1cc2c3c(c1O)[C@@]1(C=CC(=O)CC1)C[C@H]3N(C)CC2,-15.316347533138469
C=C1C/C=C/C(C)(C)C/C=C(/C)CC[C@]1(C)OC(C)=O,-19.11869742546696
C=C(CC/C=C(\CO)C(=O)O[C@H]1C[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C)O[C@@H]1O[C@@H](C)[C@H](O)[C@H](O)[C@H]1O,-41.192955451551825
COc1ccc(CCOc2c(OC)cccc2[C@@H]2CC(=O)Oc3cc(C)oc(=O)c32)cc1,-14.71117494138889
C=C(C)COc1ccc(Br)c(C)c1,-22.729426234960556
C[C@H](CC[C@@]1(O)O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@@H]4CC[C@]3(C)[C@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-19.381939304992557
C=C(CO)C(=O)O[C@H]1C[C@@](C)(O)[C@@]2(OC)CC[C@@](C)(/C=C3/OC(=O)C(CO)=C31)O2,-14.748997077310378
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@H]2[C@@H](O)C=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]23C)C1(C)C,-15.700116880092535
CN[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@H]2CC[C@]2(C)[C@@H]([C@@H](C)N(C)C)CC[C@@H]32)C1,-21.46794131372735
Cc1ccc2c(c1)N[C@H]1CC(=O)O[C@]23CCNC(=O)[C@@]13C,-31.298871040220547
OC[C@@H]1C[C@H](O)[C@@H](O)[C@H](c2ccc(O)cc2)C1,-24.350088845938444
CCCCOc1cc2c(c(OC(=O)c3cc(OC)c(OC)c(OC)c3)c1)OCO2,-27.045120000726456
CCOc1ccc2c(c1)O[C@@H](c1ccc(O)c(O)c1OC)CC2=O,-18.47274069070409
C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(CC[C@@H]3C(C)(C)CCC[C@]32C=O)O1,-20.612221662624503
C=C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,-15.22398066515052
CC1=C(CC/C(C)=C/CC/C(C)=C/C[C@@H](O)c2cc(O)c(O)cc2O)C(C)(C)CC(=O)C1,-26.06797625098443
CCC/C=C/C=C/CC[C@H]1[C@@H]2O[C@@H](c3cc(OC)c4c(c3)OCO4)C[C@H]2C2=CCCC[C@H]21,-42.870936244557015
